Executando em modo automático:
  Instância: 8
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C108.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 82778892116649
2026-05-22 17:21:34.576 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 17:21:34.603 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1481,54, Tempo: 5560,74, Comb: 750,37
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1461,64, Time=5491,29, Fuel=739,80 | Unique solutions: 2127
[Eval 10000] Best: Dist=1432,07, Time=5422,73, Fuel=723,75 | Unique solutions: 4884
[Eval 15000] Best: Dist=1428,49, Time=5414,09, Fuel=723,75 | Unique solutions: 7807
[Eval 20000] Best: Dist=1425,60, Time=5412,01, Fuel=723,75 | Unique solutions: 11117
[Eval 25000] Best: Dist=1412,14, Time=5391,26, Fuel=717,75 | Unique solutions: 14559
[Eval 30000] Best: Dist=1409,25, Time=5380,47, Fuel=713,55 | Unique solutions: 17981
[Eval 35000] Best: Dist=1376,36, Time=5378,39, Fuel=698,03 | Unique solutions: 21559
[Eval 40000] Best: Dist=1375,23, Time=5364,53, Fuel=698,03 | Unique solutions: 25172
[Eval 45000] Best: Dist=1371,15, Time=5360,73, Fuel=697,95 | Unique solutions: 28922
[Eval 50000] Best: Dist=1367,09, Time=5347,49, Fuel=695,40 | Unique solutions: 32625
[Eval 55000] Best: Dist=1365,80, Time=5338,05, Fuel=693,22 | Unique solutions: 32625
[Eval 60000] Best: Dist=1365,50, Time=5335,89, Fuel=692,40 | Unique solutions: 32625
[Eval 65000] Best: Dist=1356,33, Time=5335,89, Fuel=690,15 | Unique solutions: 32625
[Eval 70000] Best: Dist=1356,33, Time=5322,40, Fuel=687,97 | Unique solutions: 32625
[Eval 75000] Best: Dist=1353,62, Time=5319,15, Fuel=687,37 | Unique solutions: 32625
[Eval 80000] Best: Dist=1348,60, Time=5319,15, Fuel=683,18 | Unique solutions: 32625
[Eval 85000] Best: Dist=1348,60, Time=5319,15, Fuel=683,18 | Unique solutions: 32625
[Eval 90000] Best: Dist=1344,64, Time=5292,28, Fuel=682,43 | Unique solutions: 32625
[Eval 95000] Best: Dist=1344,64, Time=5280,15, Fuel=682,43 | Unique solutions: 32625
[Eval 100000] Best: Dist=1338,39, Time=5277,04, Fuel=677,85 | Unique solutions: 32625
[Eval 105000] Best: Dist=1321,08, Time=5258,78, Fuel=661,88 | Unique solutions: 32625
[Eval 110000] Best: Dist=1321,08, Time=5258,78, Fuel=661,88 | Unique solutions: 32625
[Eval 115000] Best: Dist=1321,08, Time=5246,29, Fuel=661,88 | Unique solutions: 32625
[Eval 120000] Best: Dist=1321,08, Time=5241,15, Fuel=661,88 | Unique solutions: 32625
[Eval 125000] Best: Dist=1321,08, Time=5220,10, Fuel=661,88 | Unique solutions: 32625
[Eval 130000] Best: Dist=1321,08, Time=5220,10, Fuel=661,88 | Unique solutions: 32625
[Eval 135000] Best: Dist=1316,65, Time=5220,10, Fuel=658,73 | Unique solutions: 32625
[Eval 140000] Best: Dist=1316,04, Time=5220,10, Fuel=658,73 | Unique solutions: 32625
[Eval 145000] Best: Dist=1316,04, Time=5217,04, Fuel=658,73 | Unique solutions: 32625
[Eval 150000] Best: Dist=1316,04, Time=5216,82, Fuel=658,73 | Unique solutions: 32625
[Eval 155000] Best: Dist=1307,37, Time=5211,34, Fuel=658,73 | Unique solutions: 32625
[Eval 160000] Best: Dist=1257,22, Time=5211,34, Fuel=634,28 | Unique solutions: 32625
[Eval 165000] Best: Dist=1251,65, Time=5209,38, Fuel=630,90 | Unique solutions: 32625
[Eval 170000] Best: Dist=1251,62, Time=5206,29, Fuel=629,93 | Unique solutions: 32625
[Eval 175000] Best: Dist=1243,61, Time=5205,75, Fuel=627,45 | Unique solutions: 32625
[Eval 180000] Best: Dist=1243,61, Time=5203,79, Fuel=626,48 | Unique solutions: 32625
[Eval 185000] Best: Dist=1242,18, Time=5203,31, Fuel=624,68 | Unique solutions: 32625
[Eval 190000] Best: Dist=1222,61, Time=5198,67, Fuel=614,40 | Unique solutions: 32625
[Eval 195000] Best: Dist=1217,02, Time=5198,67, Fuel=611,62 | Unique solutions: 32625
[Eval 200000] Best: Dist=1217,02, Time=5198,67, Fuel=611,62 | Unique solutions: 32625
[Eval 205000] Best: Dist=1217,02, Time=5197,21, Fuel=611,62 | Unique solutions: 32625
[Eval 210000] Best: Dist=1217,02, Time=5181,89, Fuel=611,62 | Unique solutions: 32625
[Eval 215000] Best: Dist=1217,02, Time=5181,89, Fuel=611,62 | Unique solutions: 32625
[Eval 220000] Best: Dist=1213,58, Time=5181,89, Fuel=609,30 | Unique solutions: 32625
[Eval 225000] Best: Dist=1213,58, Time=5181,67, Fuel=609,30 | Unique solutions: 32625
[Eval 230000] Best: Dist=1213,58, Time=5181,67, Fuel=609,30 | Unique solutions: 32625
[Eval 235000] Best: Dist=1212,65, Time=5179,93, Fuel=609,30 | Unique solutions: 32625
[Eval 240000] Best: Dist=1212,44, Time=5158,06, Fuel=609,30 | Unique solutions: 32625
[Eval 245000] Best: Dist=1212,29, Time=5158,06, Fuel=609,22 | Unique solutions: 32625
[Eval 250000] Best: Dist=1212,29, Time=5153,01, Fuel=609,22 | Unique solutions: 32625
[Eval 255000] Best: Dist=1211,99, Time=5153,01, Fuel=608,55 | Unique solutions: 32625
[Eval 260000] Best: Dist=1211,99, Time=5153,01, Fuel=608,55 | Unique solutions: 32625
[Eval 265000] Best: Dist=1210,90, Time=5153,01, Fuel=606,90 | Unique solutions: 32625
[Eval 270000] Best: Dist=1210,90, Time=5153,01, Fuel=606,90 | Unique solutions: 32625
[Eval 275000] Best: Dist=1210,70, Time=5145,87, Fuel=606,90 | Unique solutions: 32625
[Eval 280000] Best: Dist=1210,70, Time=5145,87, Fuel=606,90 | Unique solutions: 32625
[Eval 285000] Best: Dist=1210,70, Time=5145,87, Fuel=606,90 | Unique solutions: 32625
[Eval 290000] Best: Dist=1209,95, Time=5145,87, Fuel=606,22 | Unique solutions: 32625
[Eval 295000] Best: Dist=1209,95, Time=5145,87, Fuel=606,22 | Unique solutions: 32625
[Eval 300000] Best: Dist=1209,95, Time=5145,66, Fuel=606,22 | Unique solutions: 32625
[Eval 305000] Best: Dist=1209,95, Time=5145,66, Fuel=606,22 | Unique solutions: 32625
[Eval 310000] Best: Dist=1209,84, Time=5145,66, Fuel=603,90 | Unique solutions: 32625
[Eval 315000] Best: Dist=1206,28, Time=5142,69, Fuel=603,90 | Unique solutions: 32625
[Eval 320000] Best: Dist=1206,28, Time=5142,47, Fuel=603,90 | Unique solutions: 32625
[Eval 325000] Best: Dist=1202,84, Time=5142,47, Fuel=601,65 | Unique solutions: 32625
[Eval 330000] Best: Dist=1197,92, Time=5142,47, Fuel=598,88 | Unique solutions: 32625
[Eval 335000] Best: Dist=1197,92, Time=5140,87, Fuel=598,88 | Unique solutions: 32625
[Eval 340000] Best: Dist=1197,92, Time=5140,87, Fuel=598,88 | Unique solutions: 32625
[Eval 345000] Best: Dist=1197,92, Time=5140,87, Fuel=598,88 | Unique solutions: 32625
[Eval 350000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 355000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 360000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 365000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 370000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 375000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 380000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 385000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 390000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 395000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 400000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 405000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 410000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 415000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 420000] Best: Dist=1195,98, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 425000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 430000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 435000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 440000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 445000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 450000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 455000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 460000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 465000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 470000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 475000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 480000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 485000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 490000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 495000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 500000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 505000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 510000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 515000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 520000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 525000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 530000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 535000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 540000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 545000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
[Eval 550000] Best: Dist=1195,79, Time=5140,38, Fuel=598,88 | Unique solutions: 32625
