Executando em modo automático:
  Instância: 8
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C108.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 87941783339862
2026-05-22 18:26:44.815 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 18:26:44.839 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1481,54, Tempo: 5560,74, Comb: 750,37
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1447,48, Time=5422,73, Fuel=733,12 | Unique solutions: 2049
[Eval 10000] Best: Dist=1447,48, Time=5422,73, Fuel=733,12 | Unique solutions: 4404
[Eval 15000] Best: Dist=1431,39, Time=5412,78, Fuel=725,77 | Unique solutions: 7892
[Eval 20000] Best: Dist=1428,45, Time=5398,56, Fuel=724,65 | Unique solutions: 11246
[Eval 25000] Best: Dist=1410,60, Time=5395,62, Fuel=715,20 | Unique solutions: 14832
[Eval 30000] Best: Dist=1400,52, Time=5383,43, Fuel=712,72 | Unique solutions: 18502
[Eval 35000] Best: Dist=1394,08, Time=5383,43, Fuel=708,90 | Unique solutions: 22001
[Eval 40000] Best: Dist=1391,89, Time=5383,43, Fuel=707,40 | Unique solutions: 25583
[Eval 45000] Best: Dist=1386,35, Time=5382,03, Fuel=704,70 | Unique solutions: 29270
[Eval 50000] Best: Dist=1363,92, Time=5379,87, Fuel=691,35 | Unique solutions: 32711
[Eval 55000] Best: Dist=1347,52, Time=5373,27, Fuel=680,93 | Unique solutions: 32711
[Eval 60000] Best: Dist=1347,52, Time=5369,44, Fuel=680,93 | Unique solutions: 32711
[Eval 65000] Best: Dist=1287,90, Time=5368,71, Fuel=650,78 | Unique solutions: 32711
[Eval 70000] Best: Dist=1287,90, Time=5363,38, Fuel=650,78 | Unique solutions: 32711
[Eval 75000] Best: Dist=1268,84, Time=5355,31, Fuel=639,60 | Unique solutions: 32711
[Eval 80000] Best: Dist=1264,46, Time=5343,06, Fuel=639,60 | Unique solutions: 32711
[Eval 85000] Best: Dist=1264,46, Time=5341,40, Fuel=637,95 | Unique solutions: 32711
[Eval 90000] Best: Dist=1263,69, Time=5335,20, Fuel=637,95 | Unique solutions: 32711
[Eval 95000] Best: Dist=1257,48, Time=5331,87, Fuel=634,80 | Unique solutions: 32711
[Eval 100000] Best: Dist=1257,48, Time=5324,90, Fuel=634,05 | Unique solutions: 32711
[Eval 105000] Best: Dist=1247,92, Time=5318,20, Fuel=634,05 | Unique solutions: 32711
[Eval 110000] Best: Dist=1247,92, Time=5317,44, Fuel=634,05 | Unique solutions: 32711
[Eval 115000] Best: Dist=1247,92, Time=5316,94, Fuel=633,38 | Unique solutions: 32711
[Eval 120000] Best: Dist=1243,55, Time=5316,94, Fuel=632,18 | Unique solutions: 32711
[Eval 125000] Best: Dist=1243,55, Time=5303,61, Fuel=632,18 | Unique solutions: 32711
[Eval 130000] Best: Dist=1243,55, Time=5303,61, Fuel=632,18 | Unique solutions: 32711
[Eval 135000] Best: Dist=1240,91, Time=5303,61, Fuel=629,78 | Unique solutions: 32711
[Eval 140000] Best: Dist=1240,91, Time=5300,84, Fuel=626,70 | Unique solutions: 32711
[Eval 145000] Best: Dist=1232,89, Time=5291,83, Fuel=622,28 | Unique solutions: 32711
[Eval 150000] Best: Dist=1231,29, Time=5286,14, Fuel=622,28 | Unique solutions: 32711
[Eval 155000] Best: Dist=1231,09, Time=5283,09, Fuel=622,28 | Unique solutions: 32711
[Eval 160000] Best: Dist=1226,82, Time=5281,60, Fuel=622,28 | Unique solutions: 32711
[Eval 165000] Best: Dist=1226,82, Time=5281,60, Fuel=622,28 | Unique solutions: 32711
[Eval 170000] Best: Dist=1226,82, Time=5281,60, Fuel=622,28 | Unique solutions: 32711
[Eval 175000] Best: Dist=1226,82, Time=5281,60, Fuel=622,28 | Unique solutions: 32711
[Eval 180000] Best: Dist=1226,82, Time=5259,56, Fuel=622,28 | Unique solutions: 32711
