Executando em modo automático:
  Instância: 7
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C107.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 79762199858607
2026-05-22 16:49:21.361 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 16:49:21.391 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1630,64, Tempo: 5842,80, Comb: 823,95
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1617,51, Time=5791,36, Fuel=818,93 | Unique solutions: 2022
[Eval 10000] Best: Dist=1584,41, Time=5733,95, Fuel=801,45 | Unique solutions: 4656
[Eval 15000] Best: Dist=1561,41, Time=5688,03, Fuel=791,10 | Unique solutions: 8292
[Eval 20000] Best: Dist=1552,06, Time=5670,46, Fuel=787,20 | Unique solutions: 12089
[Eval 25000] Best: Dist=1493,61, Time=5629,68, Fuel=758,25 | Unique solutions: 15895
[Eval 30000] Best: Dist=1487,76, Time=5629,68, Fuel=751,80 | Unique solutions: 19602
[Eval 35000] Best: Dist=1443,64, Time=5619,90, Fuel=726,60 | Unique solutions: 23448
[Eval 40000] Best: Dist=1443,64, Time=5574,39, Fuel=726,60 | Unique solutions: 26964
[Eval 45000] Best: Dist=1443,31, Time=5574,39, Fuel=726,60 | Unique solutions: 30532
[Eval 50000] Best: Dist=1442,29, Time=5564,59, Fuel=726,60 | Unique solutions: 33371
[Eval 55000] Best: Dist=1408,76, Time=5550,17, Fuel=713,40 | Unique solutions: 33371
[Eval 60000] Best: Dist=1408,76, Time=5549,18, Fuel=713,40 | Unique solutions: 33371
[Eval 65000] Best: Dist=1408,76, Time=5545,06, Fuel=713,40 | Unique solutions: 33371
[Eval 70000] Best: Dist=1403,17, Time=5544,33, Fuel=713,25 | Unique solutions: 33371
[Eval 75000] Best: Dist=1403,17, Time=5520,97, Fuel=713,25 | Unique solutions: 33371
[Eval 80000] Best: Dist=1398,80, Time=5520,97, Fuel=712,20 | Unique solutions: 33371
[Eval 85000] Best: Dist=1398,80, Time=5516,65, Fuel=712,20 | Unique solutions: 33371
[Eval 90000] Best: Dist=1396,82, Time=5516,65, Fuel=712,20 | Unique solutions: 33371
[Eval 95000] Best: Dist=1388,66, Time=5515,83, Fuel=707,85 | Unique solutions: 33371
[Eval 100000] Best: Dist=1388,66, Time=5500,83, Fuel=707,85 | Unique solutions: 33371
[Eval 105000] Best: Dist=1378,31, Time=5496,43, Fuel=700,95 | Unique solutions: 33371
[Eval 110000] Best: Dist=1378,31, Time=5493,22, Fuel=700,95 | Unique solutions: 33371
[Eval 115000] Best: Dist=1370,15, Time=5480,61, Fuel=696,60 | Unique solutions: 33371
[Eval 120000] Best: Dist=1370,15, Time=5472,99, Fuel=696,60 | Unique solutions: 33371
[Eval 125000] Best: Dist=1337,26, Time=5472,99, Fuel=675,75 | Unique solutions: 33371
[Eval 130000] Best: Dist=1337,26, Time=5468,91, Fuel=675,75 | Unique solutions: 33371
[Eval 135000] Best: Dist=1331,81, Time=5467,66, Fuel=675,07 | Unique solutions: 33371
[Eval 140000] Best: Dist=1323,51, Time=5467,66, Fuel=667,57 | Unique solutions: 33371
[Eval 145000] Best: Dist=1323,51, Time=5463,58, Fuel=667,57 | Unique solutions: 33371
[Eval 150000] Best: Dist=1318,06, Time=5463,58, Fuel=667,05 | Unique solutions: 33371
[Eval 155000] Best: Dist=1318,06, Time=5463,58, Fuel=667,05 | Unique solutions: 33371
[Eval 160000] Best: Dist=1318,06, Time=5462,95, Fuel=667,05 | Unique solutions: 33371
[Eval 165000] Best: Dist=1315,67, Time=5460,14, Fuel=667,05 | Unique solutions: 33371
[Eval 170000] Best: Dist=1315,67, Time=5460,14, Fuel=667,05 | Unique solutions: 33371
[Eval 175000] Best: Dist=1315,67, Time=5447,64, Fuel=667,05 | Unique solutions: 33371
[Eval 180000] Best: Dist=1313,69, Time=5447,64, Fuel=667,05 | Unique solutions: 33371
[Eval 185000] Best: Dist=1313,69, Time=5447,64, Fuel=667,05 | Unique solutions: 33371
[Eval 190000] Best: Dist=1313,69, Time=5446,58, Fuel=667,05 | Unique solutions: 33371
[Eval 195000] Best: Dist=1313,69, Time=5446,58, Fuel=667,05 | Unique solutions: 33371
[Eval 200000] Best: Dist=1248,84, Time=5439,82, Fuel=629,10 | Unique solutions: 33371
[Eval 205000] Best: Dist=1239,05, Time=5427,27, Fuel=628,58 | Unique solutions: 33371
[Eval 210000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 215000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 220000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 225000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 230000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 235000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 240000] Best: Dist=1239,05, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 245000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 250000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 255000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 260000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 265000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 270000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 275000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 280000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 285000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 290000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 295000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 300000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 305000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 310000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 315000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 320000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 325000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 330000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 335000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 340000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 345000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 350000] Best: Dist=1238,91, Time=5409,25, Fuel=628,58 | Unique solutions: 33371
[Eval 355000] Best: Dist=1230,65, Time=5409,25, Fuel=622,43 | Unique solutions: 33371
[Eval 360000] Best: Dist=1230,65, Time=5409,25, Fuel=622,43 | Unique solutions: 33371
[Eval 365000] Best: Dist=1230,65, Time=5409,25, Fuel=622,43 | Unique solutions: 33371
[Eval 370000] Best: Dist=1230,65, Time=5409,25, Fuel=622,43 | Unique solutions: 33371
[Eval 375000] Best: Dist=1204,08, Time=5409,25, Fuel=607,50 | Unique solutions: 33371
