Executando em modo automático:
  Instância: 7
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C107.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 79128667460753
2026-05-22 16:00:25.732 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 16:00:25.758 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1630,64, Tempo: 5842,80, Comb: 823,95
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1556,30, Time=5750,66, Fuel=786,90 | Unique solutions: 2029
[Eval 10000] Best: Dist=1548,18, Time=5719,66, Fuel=783,82 | Unique solutions: 4853
[Eval 15000] Best: Dist=1510,07, Time=5669,81, Fuel=764,40 | Unique solutions: 8612
[Eval 20000] Best: Dist=1485,70, Time=5599,08, Fuel=745,13 | Unique solutions: 12069
[Eval 25000] Best: Dist=1485,70, Time=5571,92, Fuel=745,13 | Unique solutions: 16014
[Eval 30000] Best: Dist=1456,40, Time=5567,08, Fuel=735,15 | Unique solutions: 19668
[Eval 35000] Best: Dist=1413,82, Time=5551,90, Fuel=706,80 | Unique solutions: 23309
[Eval 40000] Best: Dist=1400,88, Time=5550,50, Fuel=703,57 | Unique solutions: 26633
[Eval 45000] Best: Dist=1392,89, Time=5550,50, Fuel=700,50 | Unique solutions: 30293
[Eval 50000] Best: Dist=1384,88, Time=5536,90, Fuel=697,43 | Unique solutions: 34071
[Eval 55000] Best: Dist=1381,24, Time=5535,50, Fuel=693,30 | Unique solutions: 34071
[Eval 60000] Best: Dist=1373,40, Time=5535,50, Fuel=692,10 | Unique solutions: 34071
[Eval 65000] Best: Dist=1373,40, Time=5534,52, Fuel=690,60 | Unique solutions: 34071
[Eval 70000] Best: Dist=1372,58, Time=5520,37, Fuel=690,60 | Unique solutions: 34071
[Eval 75000] Best: Dist=1363,76, Time=5515,46, Fuel=690,60 | Unique solutions: 34071
[Eval 80000] Best: Dist=1363,76, Time=5498,78, Fuel=687,98 | Unique solutions: 34071
[Eval 85000] Best: Dist=1328,62, Time=5494,89, Fuel=666,45 | Unique solutions: 34071
[Eval 90000] Best: Dist=1328,62, Time=5489,59, Fuel=666,45 | Unique solutions: 34071
[Eval 95000] Best: Dist=1328,62, Time=5489,59, Fuel=663,30 | Unique solutions: 34071
[Eval 100000] Best: Dist=1317,14, Time=5464,94, Fuel=661,13 | Unique solutions: 34071
[Eval 105000] Best: Dist=1317,14, Time=5464,94, Fuel=661,13 | Unique solutions: 34071
[Eval 110000] Best: Dist=1317,14, Time=5464,94, Fuel=660,83 | Unique solutions: 34071
[Eval 115000] Best: Dist=1317,14, Time=5464,94, Fuel=660,83 | Unique solutions: 34071
[Eval 120000] Best: Dist=1310,06, Time=5454,42, Fuel=657,75 | Unique solutions: 34071
[Eval 125000] Best: Dist=1305,70, Time=5451,66, Fuel=656,55 | Unique solutions: 34071
[Eval 130000] Best: Dist=1303,28, Time=5450,26, Fuel=656,55 | Unique solutions: 34071
[Eval 135000] Best: Dist=1303,28, Time=5450,26, Fuel=656,55 | Unique solutions: 34071
[Eval 140000] Best: Dist=1296,32, Time=5446,36, Fuel=652,20 | Unique solutions: 34071
[Eval 145000] Best: Dist=1294,86, Time=5446,36, Fuel=652,20 | Unique solutions: 34071
[Eval 150000] Best: Dist=1293,84, Time=5445,93, Fuel=652,20 | Unique solutions: 34071
[Eval 155000] Best: Dist=1290,76, Time=5443,58, Fuel=647,85 | Unique solutions: 34071
[Eval 160000] Best: Dist=1288,34, Time=5443,18, Fuel=647,85 | Unique solutions: 34071
[Eval 165000] Best: Dist=1288,34, Time=5442,11, Fuel=647,85 | Unique solutions: 34071
[Eval 170000] Best: Dist=1288,34, Time=5442,11, Fuel=647,85 | Unique solutions: 34071
[Eval 175000] Best: Dist=1288,34, Time=5431,22, Fuel=647,85 | Unique solutions: 34071
[Eval 180000] Best: Dist=1288,34, Time=5431,22, Fuel=647,85 | Unique solutions: 34071
[Eval 185000] Best: Dist=1288,34, Time=5431,14, Fuel=647,85 | Unique solutions: 34071
[Eval 190000] Best: Dist=1288,34, Time=5430,82, Fuel=647,85 | Unique solutions: 34071
