Executando em modo automático:
  Instância: 7
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C107.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 80517918274638
2026-05-22 16:41:20.533 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 16:41:20.558 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1630,64, Tempo: 5842,80, Comb: 823,95
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1589,68, Time=5784,03, Fuel=803,70 | Unique solutions: 2067
[Eval 10000] Best: Dist=1562,10, Time=5705,43, Fuel=791,10 | Unique solutions: 4938
[Eval 15000] Best: Dist=1539,10, Time=5692,30, Fuel=781,88 | Unique solutions: 8612
[Eval 20000] Best: Dist=1452,39, Time=5650,50, Fuel=734,03 | Unique solutions: 12448
[Eval 25000] Best: Dist=1452,39, Time=5650,50, Fuel=734,03 | Unique solutions: 16171
[Eval 30000] Best: Dist=1452,39, Time=5613,33, Fuel=734,03 | Unique solutions: 20020
[Eval 35000] Best: Dist=1452,39, Time=5608,66, Fuel=734,03 | Unique solutions: 23521
[Eval 40000] Best: Dist=1445,62, Time=5608,66, Fuel=730,95 | Unique solutions: 26405
[Eval 45000] Best: Dist=1443,64, Time=5608,31, Fuel=726,60 | Unique solutions: 28875
[Eval 50000] Best: Dist=1443,64, Time=5579,80, Fuel=726,60 | Unique solutions: 32020
[Eval 55000] Best: Dist=1439,23, Time=5568,93, Fuel=726,60 | Unique solutions: 32020
[Eval 60000] Best: Dist=1414,01, Time=5568,93, Fuel=713,55 | Unique solutions: 32020
[Eval 65000] Best: Dist=1414,01, Time=5553,11, Fuel=713,55 | Unique solutions: 32020
[Eval 70000] Best: Dist=1404,78, Time=5548,48, Fuel=710,25 | Unique solutions: 32020
[Eval 75000] Best: Dist=1403,17, Time=5544,33, Fuel=710,25 | Unique solutions: 32020
[Eval 80000] Best: Dist=1400,41, Time=5532,67, Fuel=709,20 | Unique solutions: 32020
[Eval 85000] Best: Dist=1383,06, Time=5524,92, Fuel=701,55 | Unique solutions: 32020
[Eval 90000] Best: Dist=1383,06, Time=5498,66, Fuel=701,55 | Unique solutions: 32020
[Eval 95000] Best: Dist=1378,63, Time=5497,28, Fuel=697,20 | Unique solutions: 32020
[Eval 100000] Best: Dist=1374,11, Time=5496,10, Fuel=695,40 | Unique solutions: 32020
[Eval 105000] Best: Dist=1349,99, Time=5494,73, Fuel=684,15 | Unique solutions: 32020
[Eval 110000] Best: Dist=1348,81, Time=5481,43, Fuel=683,10 | Unique solutions: 32020
[Eval 115000] Best: Dist=1340,04, Time=5479,49, Fuel=681,68 | Unique solutions: 32020
[Eval 120000] Best: Dist=1340,04, Time=5479,49, Fuel=681,15 | Unique solutions: 32020
[Eval 125000] Best: Dist=1339,68, Time=5478,11, Fuel=678,00 | Unique solutions: 32020
[Eval 130000] Best: Dist=1309,58, Time=5463,67, Fuel=661,28 | Unique solutions: 32020
[Eval 135000] Best: Dist=1309,58, Time=5463,67, Fuel=661,28 | Unique solutions: 32020
[Eval 140000] Best: Dist=1305,22, Time=5460,62, Fuel=660,22 | Unique solutions: 32020
[Eval 145000] Best: Dist=1305,22, Time=5460,62, Fuel=659,32 | Unique solutions: 32020
[Eval 150000] Best: Dist=1305,22, Time=5459,24, Fuel=659,32 | Unique solutions: 32020
[Eval 155000] Best: Dist=1304,01, Time=5425,22, Fuel=657,90 | Unique solutions: 32020
[Eval 160000] Best: Dist=1277,61, Time=5424,24, Fuel=647,70 | Unique solutions: 32020
[Eval 165000] Best: Dist=1271,29, Time=5402,70, Fuel=642,30 | Unique solutions: 32020
[Eval 170000] Best: Dist=1263,80, Time=5375,00, Fuel=636,22 | Unique solutions: 32020
[Eval 175000] Best: Dist=1263,80, Time=5375,00, Fuel=636,22 | Unique solutions: 32020
[Eval 180000] Best: Dist=1257,02, Time=5368,85, Fuel=631,88 | Unique solutions: 32020
[Eval 185000] Best: Dist=1253,38, Time=5364,95, Fuel=631,88 | Unique solutions: 32020
[Eval 190000] Best: Dist=1249,07, Time=5364,95, Fuel=630,68 | Unique solutions: 32020
[Eval 195000] Best: Dist=1249,07, Time=5364,95, Fuel=630,68 | Unique solutions: 32020
[Eval 200000] Best: Dist=1249,07, Time=5364,95, Fuel=630,68 | Unique solutions: 32020
[Eval 205000] Best: Dist=1249,07, Time=5363,57, Fuel=630,68 | Unique solutions: 32020
[Eval 210000] Best: Dist=1178,25, Time=5352,97, Fuel=592,58 | Unique solutions: 32020
[Eval 215000] Best: Dist=1178,25, Time=5352,39, Fuel=592,58 | Unique solutions: 32020
[Eval 220000] Best: Dist=1178,19, Time=5348,04, Fuel=592,58 | Unique solutions: 32020
[Eval 225000] Best: Dist=1170,09, Time=5344,44, Fuel=588,22 | Unique solutions: 32020
[Eval 230000] Best: Dist=1170,09, Time=5338,96, Fuel=588,22 | Unique solutions: 32020
[Eval 235000] Best: Dist=1167,46, Time=5338,96, Fuel=586,80 | Unique solutions: 32020
[Eval 240000] Best: Dist=1167,46, Time=5333,24, Fuel=586,80 | Unique solutions: 32020
[Eval 245000] Best: Dist=1167,46, Time=5317,62, Fuel=586,65 | Unique solutions: 32020
[Eval 250000] Best: Dist=1165,78, Time=5316,63, Fuel=586,65 | Unique solutions: 32020
[Eval 255000] Best: Dist=1165,78, Time=5316,63, Fuel=586,65 | Unique solutions: 32020
