Executando em modo automático:
  Instância: 7
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C107.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 79270416600632
2026-05-22 16:57:28.843 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 16:57:28.871 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1630,64, Tempo: 5842,80, Comb: 823,95
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1562,10, Time=5748,77, Fuel=791,10 | Unique solutions: 2104
[Eval 10000] Best: Dist=1562,10, Time=5737,77, Fuel=791,10 | Unique solutions: 5115
[Eval 15000] Best: Dist=1555,84, Time=5683,07, Fuel=787,27 | Unique solutions: 8820
[Eval 20000] Best: Dist=1487,76, Time=5656,75, Fuel=754,05 | Unique solutions: 12093
[Eval 25000] Best: Dist=1487,76, Time=5637,06, Fuel=754,05 | Unique solutions: 15635
[Eval 30000] Best: Dist=1452,39, Time=5618,06, Fuel=734,03 | Unique solutions: 19173
[Eval 35000] Best: Dist=1439,83, Time=5602,24, Fuel=726,60 | Unique solutions: 22694
[Eval 40000] Best: Dist=1434,27, Time=5592,84, Fuel=726,60 | Unique solutions: 26012
[Eval 45000] Best: Dist=1431,08, Time=5555,93, Fuel=722,10 | Unique solutions: 29280
[Eval 50000] Best: Dist=1425,52, Time=5552,88, Fuel=721,05 | Unique solutions: 32186
[Eval 55000] Best: Dist=1425,52, Time=5551,48, Fuel=721,05 | Unique solutions: 32186
[Eval 60000] Best: Dist=1425,52, Time=5531,75, Fuel=721,05 | Unique solutions: 32186
[Eval 65000] Best: Dist=1423,13, Time=5516,29, Fuel=719,85 | Unique solutions: 32186
[Eval 70000] Best: Dist=1421,16, Time=5505,44, Fuel=718,80 | Unique solutions: 32186
[Eval 75000] Best: Dist=1390,64, Time=5505,44, Fuel=707,85 | Unique solutions: 32186
