Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1271,86
NSGA3_TempoMin	5426,98
NSGA3_CombustivelMin	642,37
NSGA3_DistanciaMedia	1279,70
NSGA3_TempoMedio	5438,48
NSGA3_CombustivelMedio	646,81
NSGA3_FitnessPonderadoMin	7308,03
NSGA3_FitnessPonderadoMedio	7332,70
NSGA3_TamanhoFrente	10
TempoExecucao(ms)	483981
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 31860

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	1556,30	5791,09	786,90
10000	1522,19	5705,19	768,90
15000	1510,07	5684,23	764,40
20000	1481,37	5664,77	745,13
25000	1445,99	5614,70	730,95
30000	1445,99	5612,73	730,95
35000	1433,44	5603,92	726,45
40000	1433,44	5579,80	726,45
45000	1427,88	5569,72	722,55
50000	1427,02	5568,32	721,50
55000	1396,32	5550,98	709,05
60000	1396,32	5550,98	709,05
65000	1395,66	5549,55	706,57
70000	1395,66	5535,17	706,57
75000	1390,10	5535,17	705,53
80000	1387,72	5533,73	705,53
85000	1387,72	5532,33	705,07
90000	1387,72	5532,33	705,07
95000	1387,72	5531,14	705,07
100000	1387,72	5531,14	702,38
105000	1386,37	5531,14	702,38
110000	1386,37	5523,92	702,38
115000	1385,94	5523,92	702,38
120000	1385,94	5521,68	702,38
125000	1384,57	5505,87	701,93
130000	1384,57	5505,86	701,93
135000	1383,45	5505,86	701,93
140000	1383,45	5505,86	701,93
145000	1382,10	5505,86	701,93
150000	1381,46	5500,33	701,93
155000	1381,46	5500,33	701,93
160000	1381,46	5500,33	701,93
165000	1381,46	5488,66	701,93
170000	1381,33	5488,66	701,93
175000	1381,33	5488,66	701,93
180000	1381,33	5488,66	701,93
185000	1308,22	5488,66	663,90
190000	1308,22	5488,66	663,90
195000	1308,22	5474,21	663,90
200000	1306,69	5474,21	663,90
205000	1306,69	5474,21	663,45
210000	1306,69	5468,68	663,45
215000	1298,43	5468,68	657,75
220000	1298,43	5468,68	657,75
225000	1298,43	5468,68	657,75
230000	1298,43	5468,68	657,75
235000	1298,43	5468,68	657,75
240000	1271,86	5456,39	642,82
245000	1271,86	5447,46	642,82
250000	1271,86	5445,64	642,82
255000	1271,86	5445,64	642,37
260000	1271,86	5445,64	642,37
265000	1271,86	5440,25	642,37
270000	1271,86	5440,25	642,37
275000	1271,86	5440,25	642,37
280000	1271,86	5440,25	642,37
285000	1271,86	5440,12	642,37
290000	1271,86	5440,12	642,37
295000	1271,86	5439,70	642,37
300000	1271,86	5439,70	642,37
305000	1271,86	5439,70	642,37
310000	1271,86	5439,70	642,37
315000	1271,86	5438,01	642,37
320000	1271,86	5438,01	642,37
325000	1271,86	5438,01	642,37
330000	1271,86	5438,01	642,37
335000	1271,86	5438,01	642,37
340000	1271,86	5438,01	642,37
345000	1271,86	5438,01	642,37
350000	1271,86	5438,01	642,37
355000	1271,86	5438,01	642,37
360000	1271,86	5438,01	642,37
365000	1271,86	5438,01	642,37
370000	1271,86	5438,01	642,37
375000	1271,86	5438,01	642,37
380000	1271,86	5438,01	642,37
385000	1271,86	5438,01	642,37
390000	1271,86	5438,01	642,37
395000	1271,86	5438,01	642,37
400000	1271,86	5438,01	642,37
405000	1271,86	5438,01	642,37
410000	1271,86	5438,01	642,37
415000	1271,86	5438,01	642,37
420000	1271,86	5438,01	642,37
425000	1271,86	5438,01	642,37
430000	1271,86	5438,01	642,37
435000	1271,86	5438,01	642,37
440000	1271,86	5438,01	642,37
445000	1271,86	5438,01	642,37
450000	1271,86	5438,01	642,37
455000	1271,86	5438,01	642,37
460000	1271,86	5438,01	642,37
465000	1271,86	5438,01	642,37
470000	1271,86	5438,01	642,37
475000	1271,86	5438,01	642,37
480000	1271,86	5438,01	642,37
485000	1271,86	5438,01	642,37
490000	1271,86	5438,01	642,37
495000	1271,86	5438,01	642,37
500000	1271,86	5438,01	642,37
505000	1271,86	5438,01	642,37
510000	1271,86	5438,01	642,37
515000	1271,86	5438,01	642,37
520000	1271,86	5438,01	642,37
525000	1271,86	5438,01	642,37
530000	1271,86	5438,01	642,37
535000	1271,86	5438,01	642,37
540000	1271,86	5438,01	642,37
545000	1271,86	5438,01	642,37
550000	1271,86	5438,01	642,37
555000	1271,86	5438,01	642,37
560000	1271,86	5438,01	642,37
565000	1271,86	5438,01	642,37
570000	1271,86	5438,01	642,37
575000	1271,86	5438,01	642,37
580000	1271,86	5438,01	642,37
585000	1271,86	5438,01	642,37
590000	1271,86	5438,01	642,37
595000	1271,86	5438,01	642,37
600000	1271,86	5438,01	642,37
605000	1271,86	5438,01	642,37
610000	1271,86	5438,01	642,37
615000	1271,86	5438,01	642,37
620000	1271,86	5438,01	642,37
625000	1271,86	5438,01	642,37
630000	1271,86	5438,01	642,37
635000	1271,86	5438,01	642,37
640000	1271,86	5438,01	642,37
645000	1271,86	5438,01	642,37
650000	1271,86	5438,01	642,37
655000	1271,86	5438,01	642,37
660000	1271,86	5438,01	642,37
665000	1271,86	5438,01	642,37
670000	1271,86	5438,01	642,37
675000	1271,86	5438,01	642,37
680000	1271,86	5438,01	642,37
685000	1271,86	5438,01	642,37
690000	1271,86	5438,01	642,37
695000	1271,86	5438,01	642,37
700000	1271,86	5438,01	642,37
705000	1271,86	5438,01	642,37
710000	1271,86	5438,01	642,37
715000	1271,86	5438,01	642,37
720000	1271,86	5438,01	642,37
725000	1271,86	5438,01	642,37
