Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1455,24
NSGA3_TempoMin	1281,21
NSGA3_CombustivelMin	736,20
NSGA3_DistanciaMedia	1474,31
NSGA3_TempoMedio	1287,99
NSGA3_CombustivelMedio	745,21
NSGA3_FitnessPonderadoMin	3487,35
NSGA3_FitnessPonderadoMedio	3510,51
NSGA3_TamanhoFrente	16
TempoExecucao(ms)	523020
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 26920

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	1606,39	1347,19	814,80
10000	1593,28	1340,63	810,30
15000	1593,28	1340,63	810,30
20000	1584,71	1334,29	807,22
25000	1562,83	1325,41	792,45
30000	1550,82	1319,06	785,70
35000	1543,24	1313,06	782,62
40000	1542,25	1313,06	781,20
45000	1534,67	1310,89	779,62
50000	1534,40	1310,76	778,57
55000	1529,99	1308,55	776,18
60000	1529,72	1308,42	773,18
65000	1529,72	1308,20	773,18
70000	1528,07	1307,60	771,22
75000	1528,07	1307,60	771,22
80000	1528,07	1307,60	771,22
85000	1528,07	1307,60	771,22
90000	1527,68	1307,24	771,22
95000	1527,68	1307,24	771,22
100000	1527,68	1307,04	771,22
105000	1527,68	1307,04	771,22
110000	1518,69	1307,01	764,18
115000	1518,69	1307,01	764,18
120000	1498,42	1300,80	755,47
125000	1498,42	1300,80	755,47
130000	1491,36	1300,62	754,58
135000	1481,33	1292,98	746,78
140000	1481,16	1288,51	746,78
145000	1481,16	1288,51	746,78
150000	1478,77	1288,51	746,78
155000	1478,77	1285,42	746,78
160000	1478,60	1285,42	746,78
165000	1478,60	1285,42	746,78
170000	1476,64	1284,14	746,78
175000	1476,47	1284,14	746,78
180000	1476,47	1284,14	746,78
185000	1476,47	1282,07	746,78
190000	1455,61	1282,07	739,20
195000	1455,61	1282,07	739,20
200000	1455,61	1282,07	739,20
205000	1455,61	1282,07	739,20
210000	1455,61	1282,07	739,20
215000	1455,61	1282,07	739,20
220000	1455,61	1282,07	739,20
225000	1455,61	1282,07	739,20
230000	1455,61	1282,07	739,20
235000	1455,24	1282,07	739,20
240000	1455,24	1282,07	739,20
245000	1455,24	1282,07	739,20
250000	1455,24	1282,07	739,20
255000	1455,24	1282,07	739,20
260000	1455,24	1282,07	739,20
265000	1455,24	1282,07	736,72
270000	1455,24	1282,07	736,72
275000	1455,24	1282,07	736,72
280000	1455,24	1282,07	736,72
285000	1455,24	1282,07	736,72
290000	1455,24	1282,07	736,72
295000	1455,24	1282,07	736,72
300000	1455,24	1282,07	736,72
305000	1455,24	1282,07	736,72
310000	1455,24	1281,56	736,72
315000	1455,24	1281,56	736,20
320000	1455,24	1281,56	736,20
325000	1455,24	1281,56	736,20
330000	1455,24	1281,56	736,20
335000	1455,24	1281,56	736,20
340000	1455,24	1281,56	736,20
345000	1455,24	1281,56	736,20
350000	1455,24	1281,56	736,20
355000	1455,24	1281,56	736,20
360000	1455,24	1281,56	736,20
365000	1455,24	1281,56	736,20
370000	1455,24	1281,56	736,20
375000	1455,24	1281,56	736,20
380000	1455,24	1281,56	736,20
385000	1455,24	1281,56	736,20
390000	1455,24	1281,56	736,20
395000	1455,24	1281,56	736,20
400000	1455,24	1281,56	736,20
405000	1455,24	1281,56	736,20
410000	1455,24	1281,56	736,20
415000	1455,24	1281,56	736,20
420000	1455,24	1281,56	736,20
425000	1455,24	1281,56	736,20
430000	1455,24	1281,56	736,20
435000	1455,24	1281,56	736,20
440000	1455,24	1281,56	736,20
445000	1455,24	1281,56	736,20
450000	1455,24	1281,21	736,20
455000	1455,24	1281,21	736,20
460000	1455,24	1281,21	736,20
465000	1455,24	1281,21	736,20
470000	1455,24	1281,21	736,20
475000	1455,24	1281,21	736,20
480000	1455,24	1281,21	736,20
485000	1455,24	1281,21	736,20
490000	1455,24	1281,21	736,20
495000	1455,24	1281,21	736,20
500000	1455,24	1281,21	736,20
505000	1455,24	1281,21	736,20
510000	1455,24	1281,21	736,20
515000	1455,24	1281,21	736,20
520000	1455,24	1281,21	736,20
525000	1455,24	1281,21	736,20
530000	1455,24	1281,21	736,20
535000	1455,24	1281,21	736,20
540000	1455,24	1281,21	736,20
545000	1455,24	1281,21	736,20
550000	1455,24	1281,21	736,20
555000	1455,24	1281,21	736,20
560000	1455,24	1281,21	736,20
565000	1455,24	1281,21	736,20
570000	1455,24	1281,21	736,20
575000	1455,24	1281,21	736,20
580000	1455,24	1281,21	736,20
585000	1455,24	1281,21	736,20
590000	1455,24	1281,21	736,20
595000	1455,24	1281,21	736,20
600000	1455,24	1281,21	736,20
605000	1455,24	1281,21	736,20
610000	1455,24	1281,21	736,20
615000	1455,24	1281,21	736,20
620000	1455,24	1281,21	736,20
625000	1455,24	1281,21	736,20
630000	1455,24	1281,21	736,20
635000	1455,24	1281,21	736,20
640000	1455,24	1281,21	736,20
645000	1455,24	1281,21	736,20
650000	1455,24	1281,21	736,20
655000	1455,24	1281,21	736,20
660000	1455,24	1281,21	736,20
665000	1455,24	1281,21	736,20
670000	1455,24	1281,21	736,20
675000	1455,24	1281,21	736,20
680000	1455,24	1281,21	736,20
685000	1455,24	1281,21	736,20
690000	1455,24	1281,21	736,20
695000	1455,24	1281,21	736,20
700000	1455,24	1281,21	736,20
705000	1455,24	1281,21	736,20
710000	1455,24	1281,21	736,20
715000	1455,24	1281,21	736,20
720000	1455,24	1281,21	736,20
725000	1455,24	1281,21	736,20
730000	1455,24	1281,21	736,20
735000	1455,24	1281,21	736,20
740000	1455,24	1281,21	736,20
745000	1455,24	1281,21	736,20
750000	1455,24	1281,21	736,20
755000	1455,24	1281,21	736,20
760000	1455,24	1281,21	736,20
765000	1455,24	1281,21	736,20
770000	1455,24	1281,21	736,20
775000	1455,24	1281,21	736,20
780000	1455,24	1281,21	736,20
785000	1455,24	1281,21	736,20
790000	1455,24	1281,21	736,20
795000	1455,24	1281,21	736,20
800000	1455,24	1281,21	736,20
805000	1455,24	1281,21	736,20
810000	1455,24	1281,21	736,20
815000	1455,24	1281,21	736,20
820000	1455,24	1281,21	736,20
825000	1455,24	1281,21	736,20
830000	1455,24	1281,21	736,20
835000	1455,24	1281,21	736,20
840000	1455,24	1281,21	736,20
845000	1455,24	1281,21	736,20
850000	1455,24	1281,21	736,20
855000	1455,24	1281,21	736,20
860000	1455,24	1281,21	736,20
865000	1455,24	1281,21	736,20
870000	1455,24	1281,21	736,20
875000	1455,24	1281,21	736,20
880000	1455,24	1281,21	736,20
885000	1455,24	1281,21	736,20
890000	1455,24	1281,21	736,20
895000	1455,24	1281,21	736,20
900000	1455,24	1281,21	736,20
905000	1455,24	1281,21	736,20
910000	1455,24	1281,21	736,20
915000	1455,24	1281,21	736,20
920000	1455,24	1281,21	736,20
925000	1455,24	1281,21	736,20
930000	1455,24	1281,21	736,20
935000	1455,24	1281,21	736,20
940000	1455,24	1281,21	736,20
945000	1455,24	1281,21	736,20
950000	1455,24	1281,21	736,20
955000	1455,24	1281,21	736,20
960000	1455,24	1281,21	736,20
965000	1455,24	1281,21	736,20
970000	1455,24	1281,21	736,20
975000	1455,24	1281,21	736,20
980000	1455,24	1281,21	736,20
985000	1455,24	1281,21	736,20
990000	1455,24	1281,21	736,20
995000	1455,24	1281,21	736,20
1000000	1455,24	1281,21	736,20
1005000	1455,24	1281,21	736,20
1010000	1455,24	1281,21	736,20
1015000	1455,24	1281,21	736,20
1020000	1455,24	1281,21	736,20
1025000	1455,24	1281,21	736,20
1030000	1455,24	1281,21	736,20
1035000	1455,24	1281,21	736,20
1040000	1455,24	1281,21	736,20
1045000	1455,24	1281,21	736,20
1050000	1455,24	1281,21	736,20
1055000	1455,24	1281,21	736,20
1060000	1455,24	1281,21	736,20
1065000	1455,24	1281,21	736,20
1070000	1455,24	1281,21	736,20
1075000	1455,24	1281,21	736,20
1080000	1455,24	1281,21	736,20
1085000	1455,24	1281,21	736,20
1090000	1455,24	1281,21	736,20
1095000	1455,24	1281,21	736,20
1100000	1455,24	1281,21	736,20
1105000	1455,24	1281,21	736,20
1110000	1455,24	1281,21	736,20
1115000	1455,24	1281,21	736,20
1120000	1455,24	1281,21	736,20
1125000	1455,24	1281,21	736,20
1130000	1455,24	1281,21	736,20
1135000	1455,24	1281,21	736,20
1140000	1455,24	1281,21	736,20
1145000	1455,24	1281,21	736,20
1150000	1455,24	1281,21	736,20
1155000	1455,24	1281,21	736,20
1160000	1455,24	1281,21	736,20
1165000	1455,24	1281,21	736,20
1170000	1455,24	1281,21	736,20
1175000	1455,24	1281,21	736,20
1180000	1455,24	1281,21	736,20
1185000	1455,24	1281,21	736,20
1190000	1455,24	1281,21	736,20
1195000	1455,24	1281,21	736,20
1200000	1455,24	1281,21	736,20
1205000	1455,24	1281,21	736,20
1210000	1455,24	1281,21	736,20
1215000	1455,24	1281,21	736,20
1220000	1455,24	1281,21	736,20
1225000	1455,24	1281,21	736,20
1230000	1455,24	1281,21	736,20
1235000	1455,24	1281,21	736,20
1240000	1455,24	1281,21	736,20
1245000	1455,24	1281,21	736,20
1250000	1455,24	1281,21	736,20
1255000	1455,24	1281,21	736,20
1260000	1455,24	1281,21	736,20
1265000	1455,24	1281,21	736,20
1270000	1455,24	1281,21	736,20
1275000	1455,24	1281,21	736,20
1280000	1455,24	1281,21	736,20
1285000	1455,24	1281,21	736,20
1290000	1455,24	1281,21	736,20
1295000	1455,24	1281,21	736,20
1300000	1455,24	1281,21	736,20
1305000	1455,24	1281,21	736,20
1310000	1455,24	1281,21	736,20
1315000	1455,24	1281,21	736,20
1320000	1455,24	1281,21	736,20
1325000	1455,24	1281,21	736,20
1330000	1455,24	1281,21	736,20
1335000	1455,24	1281,21	736,20
1340000	1455,24	1281,21	736,20
1345000	1455,24	1281,21	736,20
1350000	1455,24	1281,21	736,20
1355000	1455,24	1281,21	736,20
1360000	1455,24	1281,21	736,20
1365000	1455,24	1281,21	736,20
1370000	1455,24	1281,21	736,20
1375000	1455,24	1281,21	736,20
1380000	1455,24	1281,21	736,20
1385000	1455,24	1281,21	736,20
1390000	1455,24	1281,21	736,20
1395000	1455,24	1281,21	736,20
1400000	1455,24	1281,21	736,20
1405000	1455,24	1281,21	736,20
1410000	1455,24	1281,21	736,20
1415000	1455,24	1281,21	736,20
1420000	1455,24	1281,21	736,20
1425000	1455,24	1281,21	736,20
1430000	1455,24	1281,21	736,20
1435000	1455,24	1281,21	736,20
1440000	1455,24	1281,21	736,20
1445000	1455,24	1281,21	736,20
1450000	1455,24	1281,21	736,20
1455000	1455,24	1281,21	736,20
1460000	1455,24	1281,21	736,20
1465000	1455,24	1281,21	736,20
1470000	1455,24	1281,21	736,20
1475000	1455,24	1281,21	736,20
1480000	1455,24	1281,21	736,20
1485000	1455,24	1281,21	736,20
1490000	1455,24	1281,21	736,20
1495000	1455,24	1281,21	736,20
1500000	1455,24	1281,21	736,20
1505000	1455,24	1281,21	736,20
1510000	1455,24	1281,21	736,20
1515000	1455,24	1281,21	736,20
1520000	1455,24	1281,21	736,20
1525000	1455,24	1281,21	736,20
1530000	1455,24	1281,21	736,20
1535000	1455,24	1281,21	736,20
1540000	1455,24	1281,21	736,20
1545000	1455,24	1281,21	736,20
1550000	1455,24	1281,21	736,20
1555000	1455,24	1281,21	736,20
1560000	1455,24	1281,21	736,20
1565000	1455,24	1281,21	736,20
1570000	1455,24	1281,21	736,20
1575000	1455,24	1281,21	736,20
1580000	1455,24	1281,21	736,20
1585000	1455,24	1281,21	736,20
1590000	1455,24	1281,21	736,20
1595000	1455,24	1281,21	736,20
1600000	1455,24	1281,21	736,20
1605000	1455,24	1281,21	736,20
1610000	1455,24	1281,21	736,20
1615000	1455,24	1281,21	736,20
1620000	1455,24	1281,21	736,20
1625000	1455,24	1281,21	736,20
1630000	1455,24	1281,21	736,20
1635000	1455,24	1281,21	736,20
1640000	1455,24	1281,21	736,20
1645000	1455,24	1281,21	736,20
1650000	1455,24	1281,21	736,20
1655000	1455,24	1281,21	736,20
1660000	1455,24	1281,21	736,20
1665000	1455,24	1281,21	736,20
1670000	1455,24	1281,21	736,20
1675000	1455,24	1281,21	736,20
1680000	1455,24	1281,21	736,20
1685000	1455,24	1281,21	736,20
1690000	1455,24	1281,21	736,20
1695000	1455,24	1281,21	736,20
1700000	1455,24	1281,21	736,20
1705000	1455,24	1281,21	736,20
1710000	1455,24	1281,21	736,20
1715000	1455,24	1281,21	736,20
1720000	1455,24	1281,21	736,20
1725000	1455,24	1281,21	736,20
1730000	1455,24	1281,21	736,20
1735000	1455,24	1281,21	736,20
1740000	1455,24	1281,21	736,20
1745000	1455,24	1281,21	736,20
1750000	1455,24	1281,21	736,20
1755000	1455,24	1281,21	736,20
1760000	1455,24	1281,21	736,20
1765000	1455,24	1281,21	736,20
1770000	1455,24	1281,21	736,20
1775000	1455,24	1281,21	736,20
1780000	1455,24	1281,21	736,20
1785000	1455,24	1281,21	736,20

=== MELHOR SOLUCAO (Fitness Ponderado Minimo) ===
Fitness Ponderado: 3487,349316
Distancia: 1455,95
Tempo: 1291,67
Combustivel: 736,72

Veiculo 0: 11 clientes, demanda: 187/200, rota: [90, 65, 83, 24, 23, 21, 19, 49, 22, 74, 52]
