Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1447,34
NSGA3_TempoMin	1277,26
NSGA3_CombustivelMin	736,35
NSGA3_DistanciaMedia	1468,03
NSGA3_TempoMedio	1282,61
NSGA3_CombustivelMedio	745,09
NSGA3_FitnessPonderadoMin	3475,41
NSGA3_FitnessPonderadoMedio	3498,73
NSGA3_TamanhoFrente	11
TempoExecucao(ms)	525986
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 27676

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	1606,39	1347,19	814,80
10000	1591,96	1347,19	805,05
15000	1584,84	1340,63	804,38
20000	1562,83	1325,41	792,45
25000	1562,83	1325,41	792,45
30000	1550,82	1319,40	785,70
35000	1550,55	1319,06	784,27
40000	1544,12	1313,50	781,88
45000	1539,82	1311,35	780,45
50000	1539,82	1311,35	780,45
55000	1529,99	1307,96	776,18
60000	1529,99	1307,96	776,18
65000	1519,80	1303,46	771,15
70000	1519,80	1303,46	771,15
75000	1519,80	1303,46	771,15
80000	1519,41	1303,11	771,15
85000	1519,41	1303,11	771,15
90000	1510,41	1302,87	764,10
95000	1510,41	1302,87	764,10
100000	1510,41	1302,87	764,10
105000	1504,28	1301,56	759,68
110000	1484,01	1296,67	750,97
115000	1484,01	1296,67	750,97
120000	1481,45	1288,84	750,97
125000	1481,45	1285,93	750,97
130000	1481,29	1284,38	750,97
135000	1480,52	1281,46	750,97
140000	1480,52	1281,46	750,97
145000	1476,03	1280,18	749,85
150000	1470,50	1280,18	746,70
155000	1470,50	1280,18	746,70
160000	1470,50	1280,18	746,70
165000	1470,33	1280,18	746,70
170000	1470,33	1280,18	746,70
175000	1470,33	1280,18	746,70
180000	1470,33	1278,11	746,70
185000	1468,20	1278,11	746,70
190000	1468,20	1278,11	744,22
195000	1468,20	1278,11	744,22
200000	1468,20	1278,11	744,22
205000	1468,20	1277,61	744,22
210000	1447,34	1277,61	739,13
215000	1447,34	1277,61	739,13
220000	1447,34	1277,61	739,13
225000	1447,34	1277,61	739,13
230000	1447,34	1277,61	738,83
235000	1447,34	1277,61	736,65
240000	1447,34	1277,61	736,65
245000	1447,34	1277,61	736,65
250000	1447,34	1277,61	736,65
255000	1447,34	1277,61	736,65
260000	1447,34	1277,61	736,35
265000	1447,34	1277,61	736,35
270000	1447,34	1277,61	736,35
275000	1447,34	1277,61	736,35
280000	1447,34	1277,61	736,35
285000	1447,34	1277,61	736,35
290000	1447,34	1277,61	736,35
295000	1447,34	1277,61	736,35
300000	1447,34	1277,61	736,35
305000	1447,34	1277,61	736,35
310000	1447,34	1277,61	736,35
315000	1447,34	1277,61	736,35
320000	1447,34	1277,61	736,35
325000	1447,34	1277,61	736,35
330000	1447,34	1277,61	736,35
335000	1447,34	1277,61	736,35
340000	1447,34	1277,26	736,35
345000	1447,34	1277,26	736,35
350000	1447,34	1277,26	736,35
355000	1447,34	1277,26	736,35
360000	1447,34	1277,26	736,35
365000	1447,34	1277,26	736,35
370000	1447,34	1277,26	736,35
375000	1447,34	1277,26	736,35
380000	1447,34	1277,26	736,35
385000	1447,34	1277,26	736,35
390000	1447,34	1277,26	736,35
395000	1447,34	1277,26	736,35
400000	1447,34	1277,26	736,35
405000	1447,34	1277,26	736,35
410000	1447,34	1277,26	736,35
415000	1447,34	1277,26	736,35
420000	1447,34	1277,26	736,35
425000	1447,34	1277,26	736,35
430000	1447,34	1277,26	736,35
435000	1447,34	1277,26	736,35
440000	1447,34	1277,26	736,35
445000	1447,34	1277,26	736,35
450000	1447,34	1277,26	736,35
455000	1447,34	1277,26	736,35
460000	1447,34	1277,26	736,35
465000	1447,34	1277,26	736,35
470000	1447,34	1277,26	736,35
475000	1447,34	1277,26	736,35
480000	1447,34	1277,26	736,35
485000	1447,34	1277,26	736,35
490000	1447,34	1277,26	736,35
495000	1447,34	1277,26	736,35
500000	1447,34	1277,26	736,35
505000	1447,34	1277,26	736,35
510000	1447,34	1277,26	736,35
515000	1447,34	1277,26	736,35
520000	1447,34	1277,26	736,35
525000	1447,34	1277,26	736,35
530000	1447,34	1277,26	736,35
535000	1447,34	1277,26	736,35
540000	1447,34	1277,26	736,35
545000	1447,34	1277,26	736,35
550000	1447,34	1277,26	736,35
555000	1447,34	1277,26	736,35
560000	1447,34	1277,26	736,35
565000	1447,34	1277,26	736,35
570000	1447,34	1277,26	736,35
575000	1447,34	1277,26	736,35
580000	1447,34	1277,26	736,35
585000	1447,34	1277,26	736,35
590000	1447,34	1277,26	736,35
595000	1447,34	1277,26	736,35
600000	1447,34	1277,26	736,35
605000	1447,34	1277,26	736,35
610000	1447,34	1277,26	736,35
615000	1447,34	1277,26	736,35
620000	1447,34	1277,26	736,35
625000	1447,34	1277,26	736,35
630000	1447,34	1277,26	736,35
635000	1447,34	1277,26	736,35
640000	1447,34	1277,26	736,35
645000	1447,34	1277,26	736,35
650000	1447,34	1277,26	736,35
655000	1447,34	1277,26	736,35
660000	1447,34	1277,26	736,35
665000	1447,34	1277,26	736,35
670000	1447,34	1277,26	736,35
675000	1447,34	1277,26	736,35
680000	1447,34	1277,26	736,35
685000	1447,34	1277,26	736,35
690000	1447,34	1277,26	736,35
695000	1447,34	1277,26	736,35
700000	1447,34	1277,26	736,35
705000	1447,34	1277,26	736,35
710000	1447,34	1277,26	736,35
715000	1447,34	1277,26	736,35
720000	1447,34	1277,26	736,35
725000	1447,34	1277,26	736,35
730000	1447,34	1277,26	736,35
735000	1447,34	1277,26	736,35
740000	1447,34	1277,26	736,35
745000	1447,34	1277,26	736,35
750000	1447,34	1277,26	736,35
755000	1447,34	1277,26	736,35
760000	1447,34	1277,26	736,35
765000	1447,34	1277,26	736,35
770000	1447,34	1277,26	736,35
775000	1447,34	1277,26	736,35
780000	1447,34	1277,26	736,35
785000	1447,34	1277,26	736,35
790000	1447,34	1277,26	736,35
795000	1447,34	1277,26	736,35
800000	1447,34	1277,26	736,35
805000	1447,34	1277,26	736,35
810000	1447,34	1277,26	736,35
815000	1447,34	1277,26	736,35
820000	1447,34	1277,26	736,35
825000	1447,34	1277,26	736,35
830000	1447,34	1277,26	736,35
835000	1447,34	1277,26	736,35
840000	1447,34	1277,26	736,35
845000	1447,34	1277,26	736,35
850000	1447,34	1277,26	736,35
