Executando em modo automático:
  Instância: 2
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C102.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 56839811672299
2026-05-22 09:49:31.394 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 09:49:31.419 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1484,81, Tempo: 5636,33, Comb: 760,28
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1456,38, Time=5634,04, Fuel=745,50 | Unique solutions: 1970
[Eval 10000] Best: Dist=1451,79, Time=5630,52, Fuel=739,95 | Unique solutions: 4161
[Eval 15000] Best: Dist=1443,96, Time=5628,91, Fuel=734,32 | Unique solutions: 7577
[Eval 20000] Best: Dist=1437,70, Time=5627,34, Fuel=731,40 | Unique solutions: 11015
[Eval 25000] Best: Dist=1434,94, Time=5627,00, Fuel=728,78 | Unique solutions: 14494
[Eval 30000] Best: Dist=1406,50, Time=5620,84, Fuel=715,20 | Unique solutions: 17518
[Eval 35000] Best: Dist=1386,30, Time=5618,89, Fuel=702,15 | Unique solutions: 20744
[Eval 40000] Best: Dist=1380,87, Time=5610,03, Fuel=699,53 | Unique solutions: 24003
[Eval 45000] Best: Dist=1378,55, Time=5592,71, Fuel=699,08 | Unique solutions: 26445
[Eval 50000] Best: Dist=1373,96, Time=5591,09, Fuel=694,65 | Unique solutions: 29423
[Eval 55000] Best: Dist=1332,53, Time=5565,77, Fuel=681,68 | Unique solutions: 29423
[Eval 60000] Best: Dist=1332,53, Time=5556,19, Fuel=681,68 | Unique solutions: 29423
[Eval 65000] Best: Dist=1320,76, Time=5546,00, Fuel=674,25 | Unique solutions: 29423
[Eval 70000] Best: Dist=1320,76, Time=5546,00, Fuel=674,18 | Unique solutions: 29423
[Eval 75000] Best: Dist=1320,76, Time=5543,46, Fuel=673,80 | Unique solutions: 29423
[Eval 80000] Best: Dist=1319,21, Time=5526,15, Fuel=671,63 | Unique solutions: 29423
[Eval 85000] Best: Dist=1316,59, Time=5526,15, Fuel=669,38 | Unique solutions: 29423
[Eval 90000] Best: Dist=1316,59, Time=5524,83, Fuel=669,38 | Unique solutions: 29423
[Eval 95000] Best: Dist=1315,75, Time=5524,83, Fuel=667,43 | Unique solutions: 29423
[Eval 100000] Best: Dist=1315,75, Time=5524,83, Fuel=667,43 | Unique solutions: 29423
[Eval 105000] Best: Dist=1313,45, Time=5524,83, Fuel=667,43 | Unique solutions: 29423
[Eval 110000] Best: Dist=1313,45, Time=5518,93, Fuel=667,43 | Unique solutions: 29423
[Eval 115000] Best: Dist=1313,45, Time=5518,93, Fuel=665,85 | Unique solutions: 29423
[Eval 120000] Best: Dist=1312,19, Time=5518,93, Fuel=665,85 | Unique solutions: 29423
[Eval 125000] Best: Dist=1312,19, Time=5516,39, Fuel=665,85 | Unique solutions: 29423
[Eval 130000] Best: Dist=1306,94, Time=5475,33, Fuel=665,18 | Unique solutions: 29423
[Eval 135000] Best: Dist=1306,94, Time=5475,33, Fuel=665,18 | Unique solutions: 29423
[Eval 140000] Best: Dist=1305,78, Time=5466,89, Fuel=663,07 | Unique solutions: 29423
[Eval 145000] Best: Dist=1305,78, Time=5466,89, Fuel=663,07 | Unique solutions: 29423
[Eval 150000] Best: Dist=1305,78, Time=5460,71, Fuel=663,07 | Unique solutions: 29423
[Eval 155000] Best: Dist=1305,78, Time=5460,71, Fuel=663,00 | Unique solutions: 29423
[Eval 160000] Best: Dist=1305,78, Time=5460,71, Fuel=663,00 | Unique solutions: 29423
[Eval 165000] Best: Dist=1305,78, Time=5460,71, Fuel=663,00 | Unique solutions: 29423
[Eval 170000] Best: Dist=1305,78, Time=5460,71, Fuel=663,00 | Unique solutions: 29423
[Eval 175000] Best: Dist=1305,78, Time=5460,71, Fuel=663,00 | Unique solutions: 29423
[Eval 180000] Best: Dist=1305,78, Time=5454,55, Fuel=663,00 | Unique solutions: 29423
[Eval 185000] Best: Dist=1305,78, Time=5454,55, Fuel=663,00 | Unique solutions: 29423
[Eval 190000] Best: Dist=1305,78, Time=5453,36, Fuel=663,00 | Unique solutions: 29423
[Eval 195000] Best: Dist=1305,78, Time=5453,36, Fuel=663,00 | Unique solutions: 29423
[Eval 200000] Best: Dist=1305,78, Time=5453,36, Fuel=663,00 | Unique solutions: 29423
