Executando em modo automático:
  Instância: 3
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C103.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 59310933730354
2026-05-22 10:30:58.644 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 10:30:58.672 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1671,60, Tempo: 6213,68, Comb: 849,52
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1591,34, Time=6168,56, Fuel=806,03 | Unique solutions: 1877
[Eval 10000] Best: Dist=1577,48, Time=6152,17, Fuel=801,53 | Unique solutions: 4879
[Eval 15000] Best: Dist=1553,47, Time=6043,47, Fuel=788,63 | Unique solutions: 7969
[Eval 20000] Best: Dist=1541,96, Time=5989,83, Fuel=783,37 | Unique solutions: 11182
[Eval 25000] Best: Dist=1527,28, Time=5958,59, Fuel=779,02 | Unique solutions: 14123
[Eval 30000] Best: Dist=1525,04, Time=5955,59, Fuel=776,63 | Unique solutions: 17210
[Eval 35000] Best: Dist=1517,42, Time=5944,39, Fuel=772,50 | Unique solutions: 20405
[Eval 40000] Best: Dist=1475,62, Time=5944,39, Fuel=748,80 | Unique solutions: 23794
[Eval 45000] Best: Dist=1466,01, Time=5939,44, Fuel=742,20 | Unique solutions: 27232
[Eval 50000] Best: Dist=1465,04, Time=5935,59, Fuel=742,20 | Unique solutions: 29229
[Eval 55000] Best: Dist=1465,04, Time=5935,59, Fuel=742,20 | Unique solutions: 29229
[Eval 60000] Best: Dist=1462,54, Time=5930,91, Fuel=740,32 | Unique solutions: 29229
[Eval 65000] Best: Dist=1457,97, Time=5930,91, Fuel=739,57 | Unique solutions: 29229
[Eval 70000] Best: Dist=1454,90, Time=5930,91, Fuel=739,05 | Unique solutions: 29229
[Eval 75000] Best: Dist=1454,49, Time=5929,03, Fuel=738,90 | Unique solutions: 29229
[Eval 80000] Best: Dist=1453,74, Time=5925,54, Fuel=737,78 | Unique solutions: 29229
[Eval 85000] Best: Dist=1442,86, Time=5925,22, Fuel=733,50 | Unique solutions: 29229
[Eval 90000] Best: Dist=1438,75, Time=5921,73, Fuel=731,32 | Unique solutions: 29229
[Eval 95000] Best: Dist=1436,94, Time=5919,68, Fuel=729,68 | Unique solutions: 29229
[Eval 100000] Best: Dist=1436,94, Time=5918,80, Fuel=729,68 | Unique solutions: 29229
[Eval 105000] Best: Dist=1435,58, Time=5918,80, Fuel=727,95 | Unique solutions: 29229
[Eval 110000] Best: Dist=1435,01, Time=5917,26, Fuel=727,05 | Unique solutions: 29229
[Eval 115000] Best: Dist=1417,84, Time=5911,76, Fuel=714,60 | Unique solutions: 29229
[Eval 120000] Best: Dist=1410,27, Time=5896,49, Fuel=714,60 | Unique solutions: 29229
[Eval 125000] Best: Dist=1410,27, Time=5896,49, Fuel=714,60 | Unique solutions: 29229
[Eval 130000] Best: Dist=1410,27, Time=5849,02, Fuel=714,30 | Unique solutions: 29229
