Executando em modo automático:
  Instância: 3
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C103.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 61162252949516
2026-05-22 11:04:07.306 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 11:04:07.329 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1671,60, Tempo: 6213,68, Comb: 849,52
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1591,34, Time=6168,56, Fuel=806,03 | Unique solutions: 1780
[Eval 10000] Best: Dist=1565,24, Time=6143,83, Fuel=797,77 | Unique solutions: 4648
[Eval 15000] Best: Dist=1546,59, Time=6139,99, Fuel=784,88 | Unique solutions: 7788
[Eval 20000] Best: Dist=1545,45, Time=6050,66, Fuel=782,78 | Unique solutions: 10988
[Eval 25000] Best: Dist=1518,29, Time=6015,04, Fuel=772,50 | Unique solutions: 14014
[Eval 30000] Best: Dist=1513,84, Time=6009,47, Fuel=770,55 | Unique solutions: 17138
[Eval 35000] Best: Dist=1505,32, Time=5989,97, Fuel=763,43 | Unique solutions: 19473
[Eval 40000] Best: Dist=1468,63, Time=5981,17, Fuel=745,13 | Unique solutions: 22313
[Eval 45000] Best: Dist=1468,63, Time=5977,27, Fuel=745,13 | Unique solutions: 25192
[Eval 50000] Best: Dist=1436,28, Time=5956,37, Fuel=732,38 | Unique solutions: 27305
[Eval 55000] Best: Dist=1418,21, Time=5949,90, Fuel=723,53 | Unique solutions: 27305
[Eval 60000] Best: Dist=1415,82, Time=5932,76, Fuel=723,53 | Unique solutions: 27305
[Eval 65000] Best: Dist=1412,96, Time=5910,12, Fuel=719,40 | Unique solutions: 27305
[Eval 70000] Best: Dist=1410,57, Time=5882,62, Fuel=719,40 | Unique solutions: 27305
[Eval 75000] Best: Dist=1410,36, Time=5882,62, Fuel=717,38 | Unique solutions: 27305
[Eval 80000] Best: Dist=1410,36, Time=5857,65, Fuel=716,93 | Unique solutions: 27305
[Eval 85000] Best: Dist=1406,82, Time=5852,76, Fuel=714,90 | Unique solutions: 27305
[Eval 90000] Best: Dist=1403,60, Time=5851,22, Fuel=712,95 | Unique solutions: 27305
[Eval 95000] Best: Dist=1399,36, Time=5848,14, Fuel=711,08 | Unique solutions: 27305
[Eval 100000] Best: Dist=1399,36, Time=5847,33, Fuel=711,08 | Unique solutions: 27305
[Eval 105000] Best: Dist=1399,36, Time=5825,12, Fuel=711,08 | Unique solutions: 27305
[Eval 110000] Best: Dist=1399,17, Time=5823,51, Fuel=708,90 | Unique solutions: 27305
[Eval 115000] Best: Dist=1397,73, Time=5806,51, Fuel=708,90 | Unique solutions: 27305
[Eval 120000] Best: Dist=1397,73, Time=5804,01, Fuel=708,90 | Unique solutions: 27305
[Eval 125000] Best: Dist=1397,54, Time=5804,01, Fuel=708,45 | Unique solutions: 27305
[Eval 130000] Best: Dist=1389,89, Time=5804,01, Fuel=706,43 | Unique solutions: 27305
[Eval 135000] Best: Dist=1389,89, Time=5798,85, Fuel=706,43 | Unique solutions: 27305
[Eval 140000] Best: Dist=1389,89, Time=5798,85, Fuel=706,43 | Unique solutions: 27305
[Eval 145000] Best: Dist=1385,93, Time=5796,86, Fuel=702,82 | Unique solutions: 27305
[Eval 150000] Best: Dist=1385,93, Time=5796,86, Fuel=702,82 | Unique solutions: 27305
