Executando em modo automático:
  Instância: 3
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C103.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 59397702560029
2026-05-22 11:29:07.730 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 11:29:07.756 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1671,60, Tempo: 6213,68, Comb: 849,52
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1608,44, Time=6173,10, Fuel=817,72 | Unique solutions: 1831
[Eval 10000] Best: Dist=1591,34, Time=6153,33, Fuel=806,03 | Unique solutions: 4956
[Eval 15000] Best: Dist=1577,48, Time=6076,90, Fuel=801,53 | Unique solutions: 8152
[Eval 20000] Best: Dist=1574,26, Time=6065,29, Fuel=798,75 | Unique solutions: 11439
[Eval 25000] Best: Dist=1543,38, Time=6043,01, Fuel=781,80 | Unique solutions: 14555
[Eval 30000] Best: Dist=1533,79, Time=6033,01, Fuel=781,80 | Unique solutions: 17713
[Eval 35000] Best: Dist=1508,28, Time=5979,17, Fuel=763,50 | Unique solutions: 20717
[Eval 40000] Best: Dist=1491,36, Time=5979,17, Fuel=756,75 | Unique solutions: 24057
[Eval 45000] Best: Dist=1483,97, Time=5962,04, Fuel=753,22 | Unique solutions: 26759
[Eval 50000] Best: Dist=1474,64, Time=5962,04, Fuel=747,07 | Unique solutions: 29600
[Eval 55000] Best: Dist=1463,02, Time=5942,54, Fuel=740,40 | Unique solutions: 29600
[Eval 60000] Best: Dist=1450,05, Time=5891,67, Fuel=735,53 | Unique solutions: 29600
[Eval 65000] Best: Dist=1421,35, Time=5868,07, Fuel=720,97 | Unique solutions: 29600
[Eval 70000] Best: Dist=1416,56, Time=5855,80, Fuel=718,27 | Unique solutions: 29600
[Eval 75000] Best: Dist=1407,87, Time=5836,30, Fuel=716,62 | Unique solutions: 29600
[Eval 80000] Best: Dist=1404,81, Time=5831,40, Fuel=708,60 | Unique solutions: 29600
[Eval 85000] Best: Dist=1404,81, Time=5830,34, Fuel=708,60 | Unique solutions: 29600
[Eval 90000] Best: Dist=1389,05, Time=5829,02, Fuel=704,77 | Unique solutions: 29600
[Eval 95000] Best: Dist=1389,05, Time=5829,02, Fuel=704,77 | Unique solutions: 29600
[Eval 100000] Best: Dist=1389,05, Time=5826,97, Fuel=704,77 | Unique solutions: 29600
[Eval 105000] Best: Dist=1384,50, Time=5802,17, Fuel=701,70 | Unique solutions: 29600
[Eval 110000] Best: Dist=1384,50, Time=5801,52, Fuel=701,70 | Unique solutions: 29600
[Eval 115000] Best: Dist=1381,41, Time=5801,52, Fuel=700,50 | Unique solutions: 29600
[Eval 120000] Best: Dist=1381,41, Time=5796,56, Fuel=697,35 | Unique solutions: 29600
[Eval 125000] Best: Dist=1381,41, Time=5796,56, Fuel=697,35 | Unique solutions: 29600
[Eval 130000] Best: Dist=1381,41, Time=5796,56, Fuel=697,35 | Unique solutions: 29600
[Eval 135000] Best: Dist=1381,41, Time=5796,56, Fuel=697,35 | Unique solutions: 29600
[Eval 140000] Best: Dist=1367,07, Time=5796,56, Fuel=697,35 | Unique solutions: 29600
[Eval 145000] Best: Dist=1367,07, Time=5796,56, Fuel=696,90 | Unique solutions: 29600
[Eval 150000] Best: Dist=1364,56, Time=5789,32, Fuel=696,90 | Unique solutions: 29600
[Eval 155000] Best: Dist=1364,56, Time=5789,32, Fuel=696,90 | Unique solutions: 29600
[Eval 160000] Best: Dist=1363,54, Time=5778,07, Fuel=696,90 | Unique solutions: 29600
[Eval 165000] Best: Dist=1361,31, Time=5778,07, Fuel=692,63 | Unique solutions: 29600
[Eval 170000] Best: Dist=1361,31, Time=5778,07, Fuel=692,63 | Unique solutions: 29600
[Eval 175000] Best: Dist=1359,49, Time=5773,10, Fuel=692,63 | Unique solutions: 29600
[Eval 180000] Best: Dist=1359,49, Time=5773,10, Fuel=692,63 | Unique solutions: 29600
[Eval 185000] Best: Dist=1359,49, Time=5771,40, Fuel=692,63 | Unique solutions: 29600
[Eval 190000] Best: Dist=1359,49, Time=5771,40, Fuel=692,63 | Unique solutions: 29600
[Eval 195000] Best: Dist=1359,18, Time=5771,40, Fuel=687,68 | Unique solutions: 29600
[Eval 200000] Best: Dist=1359,18, Time=5766,24, Fuel=687,68 | Unique solutions: 29600
