Executando em modo automático:
  Instância: 5
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C105.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 71474320246696
2026-05-22 14:14:19.193 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 14:14:19.217 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1524,39, Tempo: 5550,73, Comb: 772,13
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1476,40, Time=5546,42, Fuel=746,03 | Unique solutions: 2171
[Eval 10000] Best: Dist=1476,40, Time=5546,11, Fuel=746,03 | Unique solutions: 3555
[Eval 15000] Best: Dist=1458,03, Time=5544,92, Fuel=737,32 | Unique solutions: 5383
[Eval 20000] Best: Dist=1450,80, Time=5533,81, Fuel=735,15 | Unique solutions: 7628
[Eval 25000] Best: Dist=1450,80, Time=5530,47, Fuel=735,15 | Unique solutions: 9447
[Eval 30000] Best: Dist=1450,80, Time=5530,47, Fuel=735,15 | Unique solutions: 12277
[Eval 35000] Best: Dist=1432,43, Time=5528,01, Fuel=726,45 | Unique solutions: 15570
[Eval 40000] Best: Dist=1432,43, Time=5519,37, Fuel=726,45 | Unique solutions: 17728
[Eval 45000] Best: Dist=1423,97, Time=5515,06, Fuel=722,10 | Unique solutions: 19857
[Eval 50000] Best: Dist=1423,97, Time=5512,82, Fuel=720,37 | Unique solutions: 22334
[Eval 55000] Best: Dist=1423,97, Time=5501,06, Fuel=720,37 | Unique solutions: 22334
[Eval 60000] Best: Dist=1408,70, Time=5495,91, Fuel=711,68 | Unique solutions: 22334
[Eval 65000] Best: Dist=1408,70, Time=5484,33, Fuel=711,68 | Unique solutions: 22334
[Eval 70000] Best: Dist=1404,06, Time=5484,33, Fuel=711,53 | Unique solutions: 22334
[Eval 75000] Best: Dist=1404,06, Time=5484,33, Fuel=711,53 | Unique solutions: 22334
[Eval 80000] Best: Dist=1399,32, Time=5484,33, Fuel=708,37 | Unique solutions: 22334
[Eval 85000] Best: Dist=1399,32, Time=5461,92, Fuel=708,37 | Unique solutions: 22334
[Eval 90000] Best: Dist=1392,59, Time=5447,18, Fuel=706,35 | Unique solutions: 22334
[Eval 95000] Best: Dist=1392,59, Time=5447,18, Fuel=706,35 | Unique solutions: 22334
[Eval 100000] Best: Dist=1374,22, Time=5443,77, Fuel=696,45 | Unique solutions: 22334
[Eval 105000] Best: Dist=1374,22, Time=5430,27, Fuel=696,45 | Unique solutions: 22334
[Eval 110000] Best: Dist=1374,05, Time=5430,27, Fuel=694,50 | Unique solutions: 22334
[Eval 115000] Best: Dist=1374,05, Time=5430,27, Fuel=694,50 | Unique solutions: 22334
[Eval 120000] Best: Dist=1374,05, Time=5426,85, Fuel=694,50 | Unique solutions: 22334
[Eval 125000] Best: Dist=1374,05, Time=5426,85, Fuel=694,50 | Unique solutions: 22334
[Eval 130000] Best: Dist=1373,94, Time=5426,85, Fuel=694,50 | Unique solutions: 22334
[Eval 135000] Best: Dist=1373,94, Time=5421,95, Fuel=694,50 | Unique solutions: 22334
