Executando em modo automático:
  Instância: 5
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C105.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 66960707045516
2026-05-22 13:16:34.896 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 13:16:34.926 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1524,39, Tempo: 5550,73, Comb: 772,13
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1476,40, Time=5547,31, Fuel=746,03 | Unique solutions: 2085
[Eval 10000] Best: Dist=1464,23, Time=5536,28, Fuel=740,40 | Unique solutions: 3510
[Eval 15000] Best: Dist=1464,23, Time=5533,81, Fuel=740,40 | Unique solutions: 5095
[Eval 20000] Best: Dist=1450,80, Time=5519,37, Fuel=735,15 | Unique solutions: 8017
[Eval 25000] Best: Dist=1450,80, Time=5519,37, Fuel=735,15 | Unique solutions: 10080
[Eval 30000] Best: Dist=1432,43, Time=5515,06, Fuel=726,45 | Unique solutions: 12130
[Eval 35000] Best: Dist=1429,46, Time=5512,82, Fuel=722,55 | Unique solutions: 15311
[Eval 40000] Best: Dist=1414,90, Time=5512,56, Fuel=714,75 | Unique solutions: 18907
[Eval 45000] Best: Dist=1414,90, Time=5511,74, Fuel=714,75 | Unique solutions: 22240
[Eval 50000] Best: Dist=1414,90, Time=5511,54, Fuel=714,75 | Unique solutions: 25412
[Eval 55000] Best: Dist=1414,90, Time=5505,19, Fuel=714,75 | Unique solutions: 25412
[Eval 60000] Best: Dist=1414,90, Time=5484,33, Fuel=714,75 | Unique solutions: 25412
[Eval 65000] Best: Dist=1411,09, Time=5464,87, Fuel=712,65 | Unique solutions: 25412
[Eval 70000] Best: Dist=1410,28, Time=5464,87, Fuel=710,18 | Unique solutions: 25412
[Eval 75000] Best: Dist=1410,28, Time=5461,45, Fuel=710,18 | Unique solutions: 25412
[Eval 80000] Best: Dist=1392,59, Time=5445,00, Fuel=706,35 | Unique solutions: 25412
[Eval 85000] Best: Dist=1392,59, Time=5444,54, Fuel=706,35 | Unique solutions: 25412
[Eval 90000] Best: Dist=1374,22, Time=5443,27, Fuel=696,45 | Unique solutions: 25412
[Eval 95000] Best: Dist=1374,22, Time=5430,27, Fuel=696,45 | Unique solutions: 25412
[Eval 100000] Best: Dist=1374,10, Time=5430,27, Fuel=694,50 | Unique solutions: 25412
[Eval 105000] Best: Dist=1374,10, Time=5426,85, Fuel=694,50 | Unique solutions: 25412
[Eval 110000] Best: Dist=1374,10, Time=5426,85, Fuel=694,50 | Unique solutions: 25412
[Eval 115000] Best: Dist=1373,94, Time=5421,95, Fuel=694,50 | Unique solutions: 25412
[Eval 120000] Best: Dist=1373,94, Time=5421,95, Fuel=694,50 | Unique solutions: 25412
[Eval 125000] Best: Dist=1368,02, Time=5421,95, Fuel=690,15 | Unique solutions: 25412
[Eval 130000] Best: Dist=1368,02, Time=5421,95, Fuel=690,15 | Unique solutions: 25412
[Eval 135000] Best: Dist=1368,02, Time=5363,46, Fuel=690,15 | Unique solutions: 25412
[Eval 140000] Best: Dist=1368,02, Time=5360,04, Fuel=690,15 | Unique solutions: 25412
[Eval 145000] Best: Dist=1361,77, Time=5358,78, Fuel=686,25 | Unique solutions: 25412
[Eval 150000] Best: Dist=1361,77, Time=5358,78, Fuel=686,25 | Unique solutions: 25412
[Eval 155000] Best: Dist=1361,77, Time=5358,78, Fuel=686,25 | Unique solutions: 25412
[Eval 160000] Best: Dist=1361,77, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 165000] Best: Dist=1361,77, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 170000] Best: Dist=1361,61, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 175000] Best: Dist=1358,93, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 180000] Best: Dist=1358,93, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 185000] Best: Dist=1358,93, Time=5356,32, Fuel=686,25 | Unique solutions: 25412
[Eval 190000] Best: Dist=1349,42, Time=5356,32, Fuel=681,60 | Unique solutions: 25412
[Eval 195000] Best: Dist=1349,42, Time=5356,32, Fuel=681,60 | Unique solutions: 25412
[Eval 200000] Best: Dist=1349,42, Time=5356,32, Fuel=681,60 | Unique solutions: 25412
[Eval 205000] Best: Dist=1349,42, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 210000] Best: Dist=1349,42, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 215000] Best: Dist=1349,42, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 220000] Best: Dist=1349,42, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 225000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 230000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 235000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 240000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 245000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 250000] Best: Dist=1345,17, Time=5352,90, Fuel=681,60 | Unique solutions: 25412
[Eval 255000] Best: Dist=1342,32, Time=5352,90, Fuel=678,23 | Unique solutions: 25412
[Eval 260000] Best: Dist=1335,88, Time=5352,90, Fuel=676,72 | Unique solutions: 25412
[Eval 265000] Best: Dist=1335,88, Time=5352,90, Fuel=676,72 | Unique solutions: 25412
