Executando em modo automático:
  Instância: 5
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C105.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 69108668141100
2026-05-22 13:49:30.099 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 13:49:30.126 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1524,39, Tempo: 5550,73, Comb: 772,13
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1498,79, Time=5533,81, Fuel=761,25 | Unique solutions: 2137
[Eval 10000] Best: Dist=1458,03, Time=5519,37, Fuel=737,32 | Unique solutions: 3662
[Eval 15000] Best: Dist=1450,80, Time=5519,37, Fuel=735,15 | Unique solutions: 5927
[Eval 20000] Best: Dist=1450,80, Time=5519,37, Fuel=735,15 | Unique solutions: 8485
[Eval 25000] Best: Dist=1446,16, Time=5519,37, Fuel=735,15 | Unique solutions: 11025
[Eval 30000] Best: Dist=1442,35, Time=5515,95, Fuel=730,80 | Unique solutions: 13600
[Eval 35000] Best: Dist=1442,35, Time=5513,56, Fuel=730,80 | Unique solutions: 15855
[Eval 40000] Best: Dist=1429,83, Time=5513,56, Fuel=726,45 | Unique solutions: 18453
[Eval 45000] Best: Dist=1429,83, Time=5513,56, Fuel=726,45 | Unique solutions: 20434
[Eval 50000] Best: Dist=1429,67, Time=5513,56, Fuel=726,45 | Unique solutions: 21348
[Eval 55000] Best: Dist=1429,67, Time=5513,56, Fuel=726,45 | Unique solutions: 21348
[Eval 60000] Best: Dist=1429,67, Time=5513,56, Fuel=723,75 | Unique solutions: 21348
[Eval 65000] Best: Dist=1429,67, Time=5499,56, Fuel=723,75 | Unique solutions: 21348
[Eval 70000] Best: Dist=1425,03, Time=5499,56, Fuel=723,75 | Unique solutions: 21348
[Eval 75000] Best: Dist=1425,03, Time=5496,14, Fuel=723,37 | Unique solutions: 21348
