Executando em modo automático:
  Instância: 1
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C101.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 50351116784890
2026-05-22 08:02:31.420 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 08:02:31.446 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1429,09, Tempo: 5545,34, Comb: 724,28
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1358,43, Time=5522,74, Fuel=686,70 | Unique solutions: 2205
[Eval 10000] Best: Dist=1358,43, Time=5510,88, Fuel=686,70 | Unique solutions: 4932
[Eval 15000] Best: Dist=1350,82, Time=5504,83, Fuel=683,62 | Unique solutions: 8431
[Eval 20000] Best: Dist=1350,82, Time=5504,83, Fuel=683,62 | Unique solutions: 11785
[Eval 25000] Best: Dist=1348,22, Time=5504,83, Fuel=682,57 | Unique solutions: 15011
[Eval 30000] Best: Dist=1341,04, Time=5504,83, Fuel=677,93 | Unique solutions: 18403
[Eval 35000] Best: Dist=1316,17, Time=5503,29, Fuel=666,22 | Unique solutions: 21061
[Eval 40000] Best: Dist=1311,80, Time=5503,29, Fuel=666,22 | Unique solutions: 24431
[Eval 45000] Best: Dist=1294,89, Time=5502,29, Fuel=651,30 | Unique solutions: 28028
[Eval 50000] Best: Dist=1294,89, Time=5502,29, Fuel=651,30 | Unique solutions: 31652
[Eval 55000] Best: Dist=1294,89, Time=5502,29, Fuel=651,30 | Unique solutions: 31652
[Eval 60000] Best: Dist=1294,89, Time=5502,29, Fuel=651,30 | Unique solutions: 31652
[Eval 65000] Best: Dist=1274,72, Time=5502,29, Fuel=643,35 | Unique solutions: 31652
[Eval 70000] Best: Dist=1274,72, Time=5502,29, Fuel=643,35 | Unique solutions: 31652
[Eval 75000] Best: Dist=1274,72, Time=5502,29, Fuel=643,35 | Unique solutions: 31652
