Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1894,98
NSGA3_TempoMin	1874,69
NSGA3_CombustivelMin	949,80
NSGA3_DistanciaMedia	1931,69
NSGA3_TempoMedio	1887,19
NSGA3_CombustivelMedio	970,98
NSGA3_FitnessPonderadoMin	4745,82
NSGA3_FitnessPonderadoMedio	4778,93
NSGA3_TamanhoFrente	34
TempoExecucao(ms)	497919
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 26642

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	2088,99	1957,70	1056,23
10000	2084,03	1957,70	1055,48
15000	2081,64	1953,20	1054,95
20000	2076,61	1949,06	1052,85
25000	2061,15	1947,30	1046,10
30000	2061,15	1947,05	1046,10
35000	2061,15	1947,05	1046,10
40000	2061,15	1935,78	1045,35
45000	2061,15	1935,66	1045,35
50000	2049,36	1935,66	1039,20
55000	2049,36	1930,16	1039,20
60000	2049,36	1930,16	1039,20
65000	2042,34	1929,51	1031,55
70000	2042,34	1929,51	1031,55
75000	2042,34	1925,94	1031,55
80000	2042,34	1925,94	1031,55
85000	2042,34	1925,94	1031,55
90000	2032,18	1925,94	1021,05
95000	2031,42	1925,93	1021,05
100000	2026,73	1925,93	1020,38
105000	2026,73	1925,93	1020,38
110000	2026,73	1925,93	1020,38
115000	2026,73	1918,78	1020,38
120000	2021,57	1918,78	1020,38
125000	2021,57	1918,78	1020,38
130000	2021,57	1918,78	1020,38
135000	2021,57	1912,11	1020,38
140000	2019,12	1912,11	1013,93
145000	2011,04	1911,34	1013,93
150000	2006,51	1911,34	1013,18
155000	2006,51	1911,34	1013,18
160000	2006,51	1911,34	1013,18
165000	2004,41	1911,34	1013,18
170000	2004,41	1911,34	1013,18
175000	1992,30	1911,34	1004,63
180000	1992,30	1908,31	1004,63
185000	1986,52	1908,31	1002,53
190000	1986,52	1908,31	1002,53
195000	1986,52	1908,31	1002,53
200000	1986,52	1908,31	1002,53
205000	1986,52	1908,31	1002,53
210000	1986,52	1908,31	1002,53
215000	1986,52	1907,37	1002,53
220000	1986,52	1907,37	1002,53
225000	1986,52	1907,37	1002,15
230000	1986,16	1907,37	1000,28
235000	1986,16	1907,37	1000,28
240000	1980,98	1907,37	1000,28
245000	1965,64	1907,37	997,28
250000	1965,64	1907,37	997,28
255000	1965,64	1907,37	997,28
260000	1965,64	1907,37	996,90
265000	1965,64	1907,37	996,90
270000	1963,77	1907,37	996,45
275000	1963,77	1907,37	996,45
280000	1963,77	1904,67	994,58
285000	1963,77	1904,67	994,58
290000	1963,77	1904,67	993,83
295000	1963,77	1904,67	993,82
300000	1963,77	1904,67	992,85
305000	1953,56	1904,67	983,93
310000	1953,56	1904,67	983,93
315000	1950,18	1903,50	983,93
320000	1950,18	1903,50	982,05
325000	1950,18	1903,50	982,05
330000	1946,92	1902,41	979,95
335000	1945,56	1902,41	979,95
340000	1942,51	1902,41	977,40
345000	1942,51	1902,41	977,40
350000	1942,51	1902,41	977,40
355000	1942,51	1902,41	977,40
360000	1942,51	1901,55	977,40
365000	1942,51	1901,55	977,40
370000	1942,51	1901,55	977,40
375000	1933,36	1901,55	972,08
380000	1933,36	1900,37	972,08
385000	1933,36	1900,37	972,08
390000	1933,36	1900,37	972,08
395000	1933,36	1900,37	972,08
400000	1933,36	1900,37	972,08
405000	1933,36	1898,97	972,08
410000	1933,36	1897,97	972,08
415000	1933,36	1897,97	972,08
420000	1933,36	1894,63	972,08
425000	1933,36	1894,63	972,08
430000	1933,36	1894,63	972,08
435000	1933,36	1894,63	972,08
440000	1930,64	1892,85	972,08
445000	1930,64	1892,85	972,08
450000	1930,64	1892,85	972,08
455000	1930,64	1890,83	972,08
460000	1925,66	1890,83	969,68
465000	1925,66	1890,83	969,68
470000	1925,66	1890,83	968,70
475000	1925,66	1890,83	968,70
480000	1925,66	1890,83	968,70
485000	1925,32	1890,83	967,13
490000	1925,32	1890,83	967,13
495000	1925,32	1890,83	967,13
500000	1925,32	1890,57	967,13
505000	1925,32	1890,57	967,13
510000	1922,49	1890,57	967,13
515000	1922,49	1889,14	967,13
520000	1922,49	1889,08	967,13
525000	1922,49	1889,08	967,13
530000	1922,49	1889,08	967,13
535000	1922,49	1889,08	967,13
540000	1922,49	1889,08	967,13
545000	1922,49	1889,08	967,13
550000	1922,49	1889,08	967,13
555000	1922,49	1887,81	967,13
560000	1922,49	1887,31	967,13
565000	1922,49	1887,31	967,13
570000	1922,49	1887,31	967,13
575000	1922,49	1887,31	967,13
580000	1922,49	1887,31	967,13
585000	1922,49	1887,31	967,13
590000	1922,49	1887,31	967,13
595000	1918,68	1887,31	963,00
600000	1918,68	1887,31	963,00
605000	1916,28	1887,31	962,03
610000	1916,28	1887,31	962,03
615000	1916,28	1887,31	962,03
620000	1916,28	1887,31	962,03
625000	1916,28	1887,31	962,03
630000	1916,28	1886,81	962,03
635000	1916,28	1886,81	962,03
640000	1916,28	1886,81	962,03
645000	1916,28	1886,81	962,03
650000	1916,28	1886,81	962,03
655000	1916,28	1886,31	962,03
660000	1916,28	1886,31	962,03
665000	1916,28	1886,31	962,03
670000	1916,28	1886,31	962,03
675000	1916,28	1886,31	962,03
680000	1916,28	1885,68	962,03
685000	1916,28	1885,68	962,03
690000	1916,28	1885,68	962,03
695000	1916,28	1885,68	962,03
700000	1916,28	1885,48	962,03
705000	1916,28	1885,48	962,03
710000	1916,28	1885,48	962,03
715000	1915,69	1885,48	961,72
720000	1915,69	1885,48	961,72
725000	1915,69	1885,48	961,72
730000	1915,69	1885,48	961,72
735000	1915,69	1883,86	961,72
740000	1915,69	1883,86	961,72
745000	1915,69	1883,86	961,72
750000	1913,25	1883,86	961,72
755000	1913,25	1883,86	961,72
760000	1913,25	1883,86	961,72
765000	1913,25	1883,86	961,72
770000	1913,25	1883,86	961,72
775000	1913,25	1883,86	961,72
780000	1913,25	1883,86	961,72
785000	1913,25	1883,86	961,72
790000	1913,25	1883,86	961,72
795000	1913,25	1883,86	961,72
800000	1913,25	1883,86	961,72
805000	1913,25	1883,85	961,72
810000	1906,51	1883,85	956,70
815000	1906,51	1883,85	956,70
820000	1906,51	1883,85	956,70
825000	1906,51	1883,34	956,70
830000	1906,51	1883,34	956,70
835000	1906,51	1883,34	956,70
840000	1906,51	1883,34	956,70
845000	1906,51	1883,34	956,70
850000	1906,51	1883,34	956,70
855000	1906,51	1883,34	956,70
860000	1906,51	1883,34	956,70
865000	1906,51	1883,34	956,70
870000	1906,51	1883,34	956,70
875000	1906,51	1883,34	956,70
880000	1906,51	1883,34	956,70
885000	1906,51	1883,34	956,70
890000	1906,51	1883,34	956,70
895000	1906,51	1883,13	956,70
900000	1906,51	1883,13	956,70
905000	1906,51	1883,13	956,70
910000	1906,51	1883,13	956,70
915000	1906,51	1883,13	956,70
920000	1906,51	1883,13	956,70
925000	1906,51	1883,13	956,70
930000	1906,51	1883,13	956,70
935000	1906,51	1883,13	956,70
940000	1906,51	1883,13	956,70
945000	1906,51	1883,13	956,70
950000	1906,51	1883,13	956,70
955000	1906,51	1883,13	956,70
960000	1906,51	1883,13	956,70
965000	1906,51	1883,13	956,70
970000	1906,51	1883,13	956,70
975000	1906,51	1883,13	956,70
980000	1906,51	1883,13	956,70
985000	1906,51	1883,13	956,70
990000	1905,70	1883,13	954,83
995000	1905,70	1883,13	954,83
1000000	1905,70	1883,13	954,83
1005000	1905,70	1883,13	954,83
1010000	1905,70	1883,13	954,83
1015000	1905,70	1883,13	954,83
1020000	1905,70	1883,13	954,83
1025000	1905,70	1883,13	954,83
1030000	1905,70	1883,13	954,83
1035000	1905,70	1883,13	954,83
1040000	1905,70	1883,13	954,83
1045000	1905,70	1883,13	954,83
1050000	1905,70	1883,13	954,83
1055000	1905,70	1883,13	954,83
