Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1129,78
NSGA3_TempoMin	5294,72
NSGA3_CombustivelMin	569,02
NSGA3_DistanciaMedia	1169,08
NSGA3_TempoMedio	5340,35
NSGA3_CombustivelMedio	588,48
NSGA3_FitnessPonderadoMin	7064,66
NSGA3_FitnessPonderadoMedio	7100,41
NSGA3_TamanhoFrente	42
TempoExecucao(ms)	495579
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 24672

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	1360,09	5453,28	686,17
10000	1331,30	5426,99	672,00
15000	1323,28	5371,71	668,92
20000	1301,34	5369,51	656,62
25000	1293,89	5359,45	650,32
30000	1282,33	5358,46	648,37
35000	1282,33	5356,55	648,37
40000	1265,09	5355,59	637,87
45000	1252,83	5349,16	631,87
50000	1249,62	5348,94	629,18
55000	1249,27	5346,76	627,52
60000	1245,58	5346,60	627,52
65000	1245,10	5346,60	627,52
70000	1236,40	5339,91	620,47
75000	1236,40	5339,86	620,47
80000	1227,66	5328,78	619,28
85000	1223,21	5328,78	616,13
90000	1223,21	5327,70	616,13
95000	1221,21	5326,00	616,13
100000	1221,21	5326,00	616,13
105000	1219,04	5325,31	613,50
110000	1217,25	5325,31	611,78
115000	1215,56	5324,87	611,62
120000	1212,27	5324,87	607,43
125000	1206,36	5308,54	606,45
130000	1203,20	5308,54	604,57
135000	1200,03	5308,54	603,07
140000	1200,03	5307,92	603,07
145000	1196,17	5307,92	603,07
150000	1196,17	5307,11	603,07
155000	1192,17	5307,11	599,10
160000	1192,17	5307,11	599,10
165000	1192,17	5307,11	599,10
170000	1192,17	5307,11	599,10
175000	1191,46	5306,99	598,72
180000	1189,79	5306,99	597,53
185000	1189,79	5305,11	597,53
190000	1189,79	5305,11	597,53
195000	1189,20	5305,11	595,65
200000	1189,20	5301,05	595,65
205000	1185,62	5301,05	594,45
210000	1185,62	5301,05	594,45
215000	1185,62	5301,05	594,45
220000	1185,01	5301,05	594,45
225000	1185,01	5300,78	594,45
230000	1185,01	5300,42	594,15
235000	1185,01	5300,42	594,15
240000	1185,01	5300,42	594,15
245000	1185,01	5300,42	594,15
250000	1185,01	5300,42	594,15
255000	1185,01	5300,42	594,15
260000	1185,01	5300,42	594,15
265000	1184,57	5300,42	594,15
270000	1184,57	5300,42	594,15
275000	1184,57	5300,42	594,15
280000	1184,57	5300,42	594,15
285000	1184,57	5300,42	594,15
290000	1184,57	5300,42	594,15
295000	1184,57	5300,42	594,15
300000	1184,57	5300,42	594,15
305000	1184,57	5300,42	594,15
310000	1184,57	5300,42	594,15
315000	1184,57	5300,42	594,15
320000	1184,57	5300,42	594,15
325000	1184,57	5300,42	594,15
330000	1184,57	5300,42	594,15
335000	1184,57	5299,83	594,15
340000	1184,57	5299,83	594,15
345000	1184,57	5299,83	594,15
350000	1184,57	5299,83	594,15
355000	1184,57	5299,83	594,15
360000	1184,57	5299,83	594,15
365000	1184,57	5299,83	594,15
370000	1184,57	5299,83	594,15
375000	1184,57	5299,83	594,15
380000	1184,57	5299,83	594,15
385000	1184,57	5299,83	594,15
390000	1184,57	5299,83	594,15
395000	1184,57	5299,83	594,15
400000	1184,57	5299,83	594,15
405000	1184,57	5299,83	594,15
410000	1184,57	5296,82	594,15
415000	1184,57	5296,82	594,15
420000	1184,57	5296,82	594,15
425000	1184,57	5296,82	594,15
430000	1184,57	5296,82	594,15
435000	1184,57	5296,82	594,15
440000	1184,57	5296,82	594,15
445000	1184,57	5296,75	594,15
450000	1183,38	5296,75	594,15
455000	1183,38	5296,75	594,15
460000	1183,38	5296,75	594,15
465000	1183,38	5296,75	594,15
470000	1182,03	5296,75	592,87
475000	1182,03	5296,75	592,87
480000	1182,03	5296,75	592,87
485000	1182,03	5296,75	592,87
490000	1182,03	5296,75	592,87
495000	1182,03	5296,75	592,87
500000	1182,03	5296,75	592,87
505000	1180,19	5296,75	590,18
510000	1175,14	5296,75	588,30
515000	1175,14	5296,75	588,30
520000	1173,91	5296,75	588,15
525000	1173,91	5296,75	588,15
530000	1172,84	5296,75	588,15
535000	1172,84	5296,75	588,15
540000	1172,84	5296,75	588,15
545000	1172,84	5296,75	588,15
550000	1172,84	5296,75	588,15
555000	1172,84	5296,64	588,15
560000	1172,84	5296,64	588,15
565000	1172,84	5295,64	588,15
570000	1172,84	5295,64	588,15
575000	1172,84	5295,34	588,15
580000	1172,46	5295,34	588,15
585000	1172,46	5295,34	588,15
590000	1172,46	5295,34	588,15
595000	1172,46	5295,34	588,15
600000	1172,46	5295,34	588,15
605000	1172,46	5295,34	588,15
610000	1172,46	5295,34	588,15
615000	1172,46	5295,34	588,15
620000	1172,46	5295,34	588,15
625000	1172,46	5295,32	588,15
630000	1172,46	5295,32	588,15
635000	1172,46	5295,32	588,15
640000	1172,46	5295,32	588,15
645000	1172,46	5294,89	588,15
650000	1172,46	5294,89	588,15
655000	1172,46	5294,89	588,15
660000	1172,46	5294,89	588,15
665000	1172,46	5294,57	588,15
670000	1172,46	5294,57	588,15
675000	1172,46	5294,57	588,15
680000	1172,46	5294,57	588,15
685000	1172,46	5294,57	588,15
690000	1172,46	5294,57	588,15
695000	1172,46	5294,57	588,15
700000	1172,46	5294,57	588,15
705000	1172,46	5294,57	588,15
710000	1172,46	5294,57	588,15
715000	1172,46	5294,57	588,15
720000	1172,46	5294,57	588,15
725000	1172,46	5294,57	588,15
730000	1172,46	5294,57	588,15
735000	1172,46	5294,57	588,15
740000	1172,46	5294,57	588,15
745000	1172,46	5294,57	588,15
750000	1172,46	5294,57	588,15
755000	1164,63	5294,57	588,07
760000	1164,63	5294,57	588,07
765000	1164,63	5294,57	588,07
770000	1164,63	5294,57	588,07
775000	1164,63	5294,57	588,07
780000	1164,63	5294,57	588,07
785000	1164,63	5294,57	588,07
790000	1164,63	5294,57	588,07
795000	1164,63	5294,57	588,07
800000	1164,63	5294,57	588,07
805000	1164,63	5294,57	588,07
810000	1164,63	5294,57	588,07
815000	1164,63	5294,57	588,07
820000	1162,46	5294,57	588,07
825000	1153,53	5294,57	580,27
830000	1153,53	5294,57	580,27
835000	1153,53	5294,57	580,27
840000	1142,23	5294,57	577,20
845000	1141,00	5294,57	577,20
850000	1141,00	5294,57	575,70
855000	1139,93	5294,57	574,50
860000	1136,89	5294,57	572,85
865000	1136,89	5294,57	572,85
870000	1136,89	5294,57	572,85
875000	1136,89	5294,57	572,85
880000	1136,89	5294,57	572,85
885000	1136,89	5294,57	572,85
890000	1136,89	5294,57	571,35
895000	1136,89	5294,57	571,35
900000	1136,89	5294,57	571,35
905000	1136,89	5294,57	571,35
910000	1136,89	5294,57	571,35
915000	1136,89	5294,57	571,35
920000	1134,59	5294,57	570,15
925000	1134,59	5294,57	570,15
930000	1134,59	5294,57	570,15
935000	1134,59	5294,57	570,15
940000	1134,59	5294,57	570,15
945000	1134,59	5294,57	570,15
950000	1134,59	5294,57	570,15
955000	1134,59	5294,57	570,15
960000	1134,59	5294,57	570,15
965000	1134,59	5294,57	570,15
970000	1134,59	5294,57	570,15
975000	1134,59	5294,57	570,15
980000	1134,59	5294,57	569,70
985000	1134,59	5294,57	569,70
990000	1134,59	5294,57	569,70
995000	1134,59	5294,57	569,70
1000000	1134,59	5294,57	569,70
1005000	1134,59	5294,57	569,70
1010000	1131,60	5294,57	569,70
1015000	1131,60	5294,57	569,70
1020000	1131,40	5294,57	569,70
1025000	1130,25	5294,57	569,70
1030000	1130,25	5294,57	569,70
1035000	1130,25	5294,57	569,02
1040000	1130,25	5294,57	569,02
1045000	1130,25	5294,57	569,02
1050000	1130,25	5294,57	569,02
1055000	1130,25	5294,57	569,02
1060000	1130,25	5294,57	569,02
1065000	1130,25	5294,57	569,02
1070000	1130,25	5294,57	569,02
1075000	1130,25	5294,57	569,02
1080000	1130,25	5294,57	569,02
1085000	1130,25	5294,57	569,02
1090000	1130,25	5294,57	569,02
1095000	1130,25	5294,57	569,02
1100000	1130,25	5294,57	569,02
1105000	1130,25	5294,57	569,02
1110000	1130,25	5294,57	569,02
1115000	1130,25	5294,57	569,02
1120000	1130,25	5294,57	569,02
1125000	1129,78	5294,57	569,02
1130000	1129,78	5294,57	569,02
1135000	1129,78	5294,57	569,02
1140000	1129,78	5294,57	569,02
1145000	1129,78	5294,57	569,02
1150000	1129,78	5294,57	569,02
1155000	1129,78	5294,57	569,02
1160000	1129,78	5294,57	569,02
1165000	1129,78	5294,57	569,02
1170000	1129,78	5294,57	569,02
1175000	1129,78	5294,57	569,02
1180000	1129,78	5294,57	569,02
1185000	1129,78	5294,57	569,02
1190000	1129,78	5294,57	569,02
1195000	1129,78	5294,57	569,02
1200000	1129,78	5294,57	569,02
1205000	1129,78	5294,57	569,02
1210000	1129,78	5294,57	569,02
1215000	1129,78	5294,57	569,02
1220000	1129,78	5294,57	569,02
1225000	1129,78	5294,57	569,02
1230000	1129,78	5294,57	569,02
1235000	1129,78	5294,57	569,02
1240000	1129,78	5294,57	569,02
1245000	1129,78	5294,57	569,02
1250000	1129,78	5294,57	569,02
1255000	1129,78	5294,57	569,02
1260000	1129,78	5294,57	569,02
1265000	1129,78	5294,57	569,02
1270000	1129,78	5294,57	569,02
1275000	1129,78	5294,57	569,02
1280000	1129,78	5294,57	569,02
1285000	1129,78	5294,57	569,02
1290000	1129,78	5294,57	569,02
1295000	1129,78	5294,57	569,02
