Executando em modo automático:
  Instância: 4
  Algoritmo: NSGA-III
  Tipo: Solomon

Tipo selecionado: Instâncias Solomon

=== MENU DE SELEÇÃO DE INSTÂNCIA ===

Instância selecionada: C104.txt
Number of vehicles: 25
Vehicle capacity: 200
Number of clients: 101

=== NSGA-III para Problema de Roteamento de Veiculos ===

Configuracao do Problema:
- Clientes: 100, Veiculos: 25, Capacidade: 200
- Objetivos: Distancia, Tempo, Combustivel
- Constraints: Capacidade, Time Windows, Cobertura

DEBUG: Seed JMetal: 64488596038149
2026-05-22 12:35:21.360 INFO: Loggers configured with null [org.uma.jmetal.util.JMetalLogger configureLoggers]
2026-05-22 12:35:21.387 INFO: rpssize: 595 [org.uma.jmetal.algorithm.multiobjective.nsgaiii.NSGAIII <init>]
Configuracao do NSGA-III:
- Pop solicitada: 600
- Geracoes: 3000
- Crossover: OnePoint por coluna (Pc=1.0)
- Mutacao: Swap intra+inter rota (Pm=0.01)
- Selecao: Binary Tournament

Iniciando execucao...

DEBUG: Primeira solucao criada - Dist: 1394,40, Tempo: 5467,74, Comb: 705,15
DEBUG: 100 solucoes criadas na inicializacao
DEBUG: 200 solucoes criadas na inicializacao
DEBUG: 300 solucoes criadas na inicializacao
DEBUG: 400 solucoes criadas na inicializacao
DEBUG: 500 solucoes criadas na inicializacao
[Eval 5000] Best: Dist=1386,38, Time=5433,57, Fuel=700,80 | Unique solutions: 1487
[Eval 10000] Best: Dist=1352,06, Time=5413,81, Fuel=681,82 | Unique solutions: 2891
[Eval 15000] Best: Dist=1321,38, Time=5382,77, Fuel=668,77 | Unique solutions: 5585
[Eval 20000] Best: Dist=1292,59, Time=5371,66, Fuel=653,25 | Unique solutions: 8317
[Eval 25000] Best: Dist=1275,52, Time=5359,62, Fuel=644,02 | Unique solutions: 10816
[Eval 30000] Best: Dist=1270,19, Time=5356,38, Fuel=641,25 | Unique solutions: 13475
[Eval 35000] Best: Dist=1267,71, Time=5349,84, Fuel=639,60 | Unique solutions: 15906
[Eval 40000] Best: Dist=1267,34, Time=5349,11, Fuel=638,17 | Unique solutions: 18656
[Eval 45000] Best: Dist=1250,48, Time=5341,84, Fuel=629,10 | Unique solutions: 21406
[Eval 50000] Best: Dist=1250,39, Time=5340,08, Fuel=627,68 | Unique solutions: 23890
[Eval 55000] Best: Dist=1240,05, Time=5338,16, Fuel=622,87 | Unique solutions: 23890
[Eval 60000] Best: Dist=1240,05, Time=5337,99, Fuel=621,45 | Unique solutions: 23890
[Eval 65000] Best: Dist=1239,13, Time=5334,51, Fuel=621,45 | Unique solutions: 23890
[Eval 70000] Best: Dist=1239,13, Time=5332,02, Fuel=621,45 | Unique solutions: 23890
[Eval 75000] Best: Dist=1239,13, Time=5332,02, Fuel=621,45 | Unique solutions: 23890
[Eval 80000] Best: Dist=1237,32, Time=5330,74, Fuel=621,45 | Unique solutions: 23890
[Eval 85000] Best: Dist=1235,09, Time=5330,74, Fuel=621,15 | Unique solutions: 23890
[Eval 90000] Best: Dist=1235,09, Time=5329,60, Fuel=621,15 | Unique solutions: 23890
[Eval 95000] Best: Dist=1235,06, Time=5327,67, Fuel=618,60 | Unique solutions: 23890
[Eval 100000] Best: Dist=1227,57, Time=5319,57, Fuel=617,70 | Unique solutions: 23890
[Eval 105000] Best: Dist=1222,20, Time=5319,57, Fuel=614,93 | Unique solutions: 23890
[Eval 110000] Best: Dist=1216,60, Time=5317,71, Fuel=611,85 | Unique solutions: 23890
[Eval 115000] Best: Dist=1215,37, Time=5307,92, Fuel=609,90 | Unique solutions: 23890
[Eval 120000] Best: Dist=1211,98, Time=5307,92, Fuel=609,90 | Unique solutions: 23890
[Eval 125000] Best: Dist=1211,98, Time=5307,16, Fuel=609,90 | Unique solutions: 23890
[Eval 130000] Best: Dist=1203,21, Time=5307,05, Fuel=606,22 | Unique solutions: 23890
[Eval 135000] Best: Dist=1194,34, Time=5306,55, Fuel=601,87 | Unique solutions: 23890
[Eval 140000] Best: Dist=1194,34, Time=5301,89, Fuel=601,87 | Unique solutions: 23890
[Eval 145000] Best: Dist=1191,18, Time=5301,25, Fuel=600,00 | Unique solutions: 23890
[Eval 150000] Best: Dist=1187,62, Time=5301,25, Fuel=595,65 | Unique solutions: 23890
[Eval 155000] Best: Dist=1187,62, Time=5301,12, Fuel=595,65 | Unique solutions: 23890
[Eval 160000] Best: Dist=1186,32, Time=5301,12, Fuel=595,65 | Unique solutions: 23890
[Eval 165000] Best: Dist=1186,32, Time=5300,64, Fuel=595,65 | Unique solutions: 23890
[Eval 170000] Best: Dist=1186,27, Time=5299,81, Fuel=595,65 | Unique solutions: 23890
[Eval 175000] Best: Dist=1186,27, Time=5299,81, Fuel=595,65 | Unique solutions: 23890
[Eval 180000] Best: Dist=1185,87, Time=5299,11, Fuel=595,65 | Unique solutions: 23890
[Eval 185000] Best: Dist=1185,87, Time=5299,11, Fuel=595,65 | Unique solutions: 23890
[Eval 190000] Best: Dist=1185,87, Time=5299,11, Fuel=595,65 | Unique solutions: 23890
[Eval 195000] Best: Dist=1185,87, Time=5299,11, Fuel=595,65 | Unique solutions: 23890
[Eval 200000] Best: Dist=1184,47, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 205000] Best: Dist=1184,47, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 210000] Best: Dist=1184,47, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 215000] Best: Dist=1184,47, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 220000] Best: Dist=1184,47, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 225000] Best: Dist=1182,42, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 230000] Best: Dist=1182,42, Time=5298,47, Fuel=594,45 | Unique solutions: 23890
[Eval 235000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 240000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 245000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 250000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 255000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 260000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 265000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 270000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 275000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 280000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 285000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 290000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 295000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 300000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 305000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 310000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 315000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 320000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 325000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 330000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 335000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 340000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 345000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 350000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 355000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 360000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 365000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 370000] Best: Dist=1179,23, Time=5298,47, Fuel=591,30 | Unique solutions: 23890
[Eval 375000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 380000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 385000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 390000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 395000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 400000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 405000] Best: Dist=1179,23, Time=5298,35, Fuel=591,30 | Unique solutions: 23890
[Eval 410000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 415000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 420000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 425000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 430000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 435000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 440000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 445000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 450000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 455000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 460000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 465000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 470000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 475000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 480000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 485000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 490000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 495000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 500000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 505000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 510000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 515000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 520000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 525000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 530000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 535000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 540000] Best: Dist=1179,23, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 545000] Best: Dist=1175,95, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 550000] Best: Dist=1175,95, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 555000] Best: Dist=1175,95, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 560000] Best: Dist=1175,95, Time=5296,97, Fuel=591,30 | Unique solutions: 23890
[Eval 565000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 570000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 575000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 580000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 585000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 590000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 595000] Best: Dist=1175,95, Time=5296,80, Fuel=591,30 | Unique solutions: 23890
[Eval 600000] Best: Dist=1171,75, Time=5296,80, Fuel=590,25 | Unique solutions: 23890
[Eval 605000] Best: Dist=1171,75, Time=5296,80, Fuel=590,25 | Unique solutions: 23890
[Eval 610000] Best: Dist=1171,75, Time=5296,80, Fuel=590,25 | Unique solutions: 23890
[Eval 615000] Best: Dist=1171,75, Time=5296,80, Fuel=590,25 | Unique solutions: 23890
[Eval 620000] Best: Dist=1171,75, Time=5296,80, Fuel=590,25 | Unique solutions: 23890
[Eval 625000] Best: Dist=1171,75, Time=5295,16, Fuel=590,25 | Unique solutions: 23890
[Eval 630000] Best: Dist=1171,75, Time=5295,16, Fuel=590,25 | Unique solutions: 23890
[Eval 635000] Best: Dist=1171,75, Time=5295,16, Fuel=590,25 | Unique solutions: 23890
[Eval 640000] Best: Dist=1171,75, Time=5295,16, Fuel=590,25 | Unique solutions: 23890
[Eval 645000] Best: Dist=1171,75, Time=5295,16, Fuel=590,25 | Unique solutions: 23890
