Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1747,80
NSGA3_TempoMin	1489,32
NSGA3_CombustivelMin	882,90
NSGA3_DistanciaMedia	1756,84
NSGA3_TempoMedio	1491,95
NSGA3_CombustivelMedio	886,88
NSGA3_FitnessPonderadoMin	4130,46
NSGA3_FitnessPonderadoMedio	4139,41
NSGA3_TamanhoFrente	10
TempoExecucao(ms)	477403
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 32765

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	2046,95	1654,43	1036,80
10000	2041,69	1651,81	1033,13
15000	2026,98	1648,58	1027,05
20000	2024,56	1648,04	1024,95
25000	2004,63	1643,51	1013,40
30000	2004,63	1643,51	1013,40
35000	1966,65	1635,93	992,10
40000	1966,65	1635,93	992,10
45000	1966,65	1635,93	992,10
50000	1956,23	1632,20	989,10
55000	1942,28	1628,27	981,37
60000	1942,28	1623,17	981,37
65000	1942,28	1618,61	981,37
70000	1942,28	1618,61	981,37
75000	1942,28	1618,61	981,37
80000	1942,28	1616,97	979,87
85000	1938,89	1616,97	975,37
90000	1938,89	1616,97	975,37
95000	1938,89	1610,98	975,37
100000	1937,95	1610,98	975,22
105000	1926,93	1610,98	969,60
110000	1913,58	1610,98	964,50
115000	1913,58	1610,98	964,50
120000	1913,58	1610,98	964,50
125000	1913,58	1610,75	964,50
130000	1913,58	1608,15	964,50
135000	1913,58	1596,90	964,50
140000	1913,58	1596,90	964,50
145000	1913,58	1596,90	964,50
150000	1906,59	1596,90	960,82
155000	1906,59	1594,64	960,82
160000	1899,33	1594,64	958,95
165000	1899,33	1594,64	958,95
170000	1899,33	1594,64	958,95
175000	1899,33	1594,64	958,95
180000	1899,33	1594,64	958,95
185000	1899,33	1594,64	958,95
190000	1863,13	1594,64	941,25
195000	1863,13	1594,64	941,25
200000	1863,13	1594,64	941,25
205000	1863,13	1594,64	936,67
210000	1863,13	1594,64	936,67
215000	1859,45	1594,64	936,67
220000	1857,76	1594,64	936,67
225000	1857,76	1594,64	936,67
230000	1857,76	1594,64	933,00
235000	1850,55	1594,34	933,00
240000	1850,55	1592,20	933,00
245000	1850,55	1584,64	933,00
250000	1850,53	1576,70	933,00
255000	1850,53	1576,70	933,00
260000	1850,53	1576,70	933,00
265000	1845,38	1574,20	933,00
270000	1845,38	1574,20	933,00
275000	1843,85	1574,20	930,67
280000	1843,85	1574,20	930,67
285000	1841,51	1574,20	929,93
290000	1841,51	1564,14	929,25
295000	1840,69	1564,14	929,25
300000	1840,69	1564,14	929,25
305000	1840,69	1564,14	929,25
310000	1840,06	1564,14	929,25
315000	1836,07	1564,14	929,25
320000	1836,07	1564,14	929,25
325000	1836,07	1564,14	928,72
330000	1828,85	1563,64	923,10
335000	1828,85	1563,64	923,10
340000	1828,85	1562,51	923,10
345000	1817,52	1560,17	921,68
350000	1817,52	1547,70	921,67
355000	1817,52	1546,10	921,67
360000	1817,52	1546,10	921,67
365000	1817,52	1546,10	921,67
370000	1813,13	1546,10	916,20
375000	1813,13	1546,10	916,20
380000	1808,04	1546,10	916,20
385000	1808,04	1544,38	916,20
390000	1808,04	1544,38	916,20
395000	1799,81	1544,38	913,57
400000	1799,81	1543,01	913,57
405000	1799,81	1543,01	913,57
410000	1799,81	1533,57	913,57
415000	1799,81	1533,57	910,35
420000	1799,81	1533,57	910,35
425000	1788,75	1533,57	907,95
430000	1788,75	1533,57	907,95
435000	1788,75	1530,26	907,95
440000	1784,95	1530,26	905,70
445000	1770,66	1530,26	894,00
450000	1770,66	1530,26	894,00
455000	1770,66	1530,26	894,00
460000	1770,66	1530,26	894,00
465000	1765,57	1529,28	891,75
470000	1765,57	1528,35	891,75
475000	1765,57	1527,95	891,75
480000	1765,57	1527,95	890,32
485000	1765,57	1526,90	890,32
490000	1763,13	1526,90	890,32
495000	1763,13	1526,90	890,32
500000	1763,13	1526,90	890,32
505000	1761,88	1523,95	888,07
510000	1761,88	1523,95	888,07
515000	1761,88	1523,95	888,07
520000	1761,88	1507,01	888,07
525000	1760,40	1507,01	886,95
530000	1760,40	1507,01	886,95
535000	1760,40	1507,01	886,95
540000	1760,40	1507,01	886,95
545000	1760,40	1507,01	886,95
550000	1760,40	1507,01	886,95
555000	1760,40	1507,01	886,95
560000	1760,40	1507,01	886,95
565000	1760,40	1507,01	886,95
570000	1759,44	1507,01	886,95
575000	1759,44	1507,01	886,95
580000	1759,44	1505,96	886,95
585000	1759,44	1505,96	886,95
590000	1759,44	1505,96	886,95
595000	1759,44	1505,96	886,95
600000	1759,44	1505,96	886,95
605000	1759,44	1505,96	886,95
610000	1759,44	1505,96	886,95
615000	1759,44	1505,07	886,95
620000	1759,44	1505,07	886,95
625000	1759,44	1505,07	886,95
630000	1759,44	1505,07	886,95
635000	1759,44	1505,07	886,95
640000	1759,44	1505,07	886,95
645000	1759,44	1505,07	886,95
650000	1759,44	1505,07	886,95
655000	1759,44	1505,07	886,95
660000	1759,36	1505,07	886,95
665000	1759,36	1505,07	886,95
670000	1759,36	1505,07	885,75
675000	1759,36	1505,07	885,75
680000	1759,36	1505,07	885,75
685000	1759,36	1499,75	885,75
690000	1759,36	1499,75	885,75
695000	1759,36	1499,75	885,75
700000	1759,36	1498,80	885,75
705000	1759,36	1498,80	885,75
710000	1759,36	1498,80	885,75
715000	1759,36	1498,80	885,75
720000	1759,36	1498,80	885,75
725000	1759,36	1498,80	883,57
730000	1759,36	1498,66	883,57
735000	1759,36	1498,66	883,57
740000	1759,36	1493,82	883,57
745000	1759,15	1493,82	883,57
750000	1759,15	1493,82	883,57
755000	1759,15	1493,82	883,57
760000	1759,15	1493,82	883,57
765000	1759,15	1493,82	883,57
770000	1759,15	1493,82	883,57
775000	1759,15	1493,82	883,57
780000	1759,15	1493,82	883,57
785000	1759,15	1493,82	883,57
790000	1759,15	1493,82	883,57
795000	1759,15	1493,82	883,57
800000	1759,15	1492,63	883,57
805000	1759,15	1492,63	883,57
810000	1759,15	1492,63	883,57
815000	1759,15	1492,63	883,57
820000	1759,15	1492,63	883,57
825000	1759,15	1492,63	883,57
830000	1759,15	1492,63	883,57
835000	1759,15	1492,63	883,57
840000	1759,15	1492,63	883,57
845000	1759,15	1492,63	883,57
850000	1759,15	1492,63	883,57
855000	1759,15	1492,63	883,57
860000	1759,15	1492,63	883,57
865000	1759,15	1492,63	883,57
870000	1759,15	1492,63	883,57
875000	1759,15	1492,63	883,57
880000	1759,15	1492,63	883,57
885000	1759,15	1492,63	883,57
890000	1759,15	1492,63	883,57
895000	1759,15	1492,63	883,57
900000	1759,15	1492,63	883,57
