Subpopulacao\Geracao	gFinal
NSGA3_DistanciaMin	1198,39
NSGA3_TempoMin	1139,65
NSGA3_CombustivelMin	602,63
NSGA3_DistanciaMedia	1209,12
NSGA3_TempoMedio	1140,44
NSGA3_CombustivelMedio	607,73
NSGA3_FitnessPonderadoMin	2944,99
NSGA3_FitnessPonderadoMedio	2960,03
NSGA3_TamanhoFrente	2
TempoExecucao(ms)	474163
Parametros	Pop=600; Geracoes=3000; Pc=1,00; Pm=0,01

=== DIAGNOSTICO ===
Solucoes criadas: 596
Total avaliacoes: 1788596
Solucoes unicas: 35069

=== HISTORICO DE EVOLUCAO ===
Eval	BestDist	BestTime	BestFuel
5000	1337,62	1204,28	677,70
10000	1336,49	1203,93	675,90
15000	1330,45	1201,60	673,95
20000	1330,45	1201,60	673,95
25000	1327,55	1198,78	672,68
30000	1320,07	1194,88	668,93
35000	1305,91	1194,88	663,53
40000	1298,35	1189,89	660,60
45000	1296,00	1188,74	659,78
50000	1291,55	1188,74	658,12
55000	1291,55	1188,74	656,03
60000	1284,87	1183,15	653,10
65000	1284,87	1183,15	653,10
70000	1278,07	1183,05	650,62
75000	1278,07	1183,05	649,95
80000	1277,39	1181,49	649,35
85000	1277,17	1181,38	648,15
90000	1274,84	1181,38	648,15
95000	1270,59	1180,78	646,88
100000	1270,59	1180,78	646,88
105000	1268,23	1179,79	645,08
110000	1266,83	1179,79	645,08
115000	1261,34	1179,79	643,13
120000	1261,34	1178,64	642,75
125000	1260,08	1178,64	640,65
130000	1251,26	1178,64	637,58
135000	1251,26	1178,64	637,58
140000	1251,26	1178,64	637,58
145000	1251,26	1178,64	637,58
150000	1239,24	1178,64	630,07
155000	1239,24	1178,64	630,07
160000	1239,24	1178,64	630,07
165000	1239,24	1178,64	630,07
170000	1239,24	1178,64	630,07
175000	1239,24	1176,82	630,07
180000	1239,24	1176,82	630,07
185000	1239,24	1176,82	630,07
190000	1239,03	1176,82	627,60
195000	1239,03	1176,82	627,60
200000	1239,03	1176,82	627,60
205000	1239,03	1176,82	627,60
210000	1239,03	1176,82	627,60
215000	1239,03	1176,82	627,60
220000	1237,06	1176,82	625,20
225000	1237,06	1176,82	625,20
230000	1237,06	1176,82	625,20
235000	1235,01	1175,15	622,05
240000	1227,64	1175,15	619,65
245000	1226,41	1173,76	619,65
250000	1226,41	1173,76	617,85
255000	1224,33	1173,46	617,85
260000	1223,12	1172,86	616,50
265000	1223,10	1172,85	614,70
270000	1220,14	1171,22	613,35
275000	1218,93	1170,61	613,35
280000	1218,93	1170,61	611,55
285000	1216,40	1169,71	611,55
290000	1216,40	1169,71	611,55
295000	1216,40	1169,71	610,20
300000	1215,17	1169,10	610,20
305000	1215,17	1169,10	610,20
310000	1215,17	1169,10	608,47
315000	1212,76	1167,89	608,47
320000	1212,76	1167,89	608,47
325000	1212,76	1167,89	608,47
330000	1212,76	1167,89	608,47
335000	1212,76	1167,89	608,47
340000	1211,53	1167,28	608,47
345000	1211,53	1167,28	608,47
350000	1211,53	1167,28	608,47
355000	1211,53	1167,28	608,47
360000	1211,53	1167,28	608,47
365000	1211,53	1167,28	608,47
370000	1211,53	1167,28	608,47
375000	1211,53	1167,28	608,47
380000	1211,53	1167,28	608,47
385000	1211,53	1167,28	608,47
390000	1211,53	1167,28	608,47
395000	1211,53	1167,21	608,47
400000	1211,53	1167,21	607,20
405000	1211,53	1167,21	607,20
410000	1211,53	1167,21	607,20
415000	1211,53	1167,21	607,20
420000	1211,53	1167,21	607,20
425000	1211,53	1167,21	607,20
430000	1211,53	1167,21	607,20
435000	1211,53	1163,83	607,20
440000	1210,63	1163,83	607,20
445000	1210,63	1163,83	607,20
450000	1210,63	1163,83	605,85
455000	1210,63	1163,83	605,85
460000	1210,63	1163,83	605,85
465000	1210,63	1163,83	605,85
470000	1210,63	1163,83	605,85
475000	1210,63	1163,83	605,85
480000	1210,63	1163,83	605,85
485000	1210,63	1163,83	605,85
490000	1210,63	1163,83	605,85
495000	1210,63	1163,83	605,85
500000	1210,63	1163,83	605,85
505000	1210,63	1163,83	605,85
510000	1210,63	1163,83	605,85
515000	1210,63	1163,83	605,85
520000	1210,63	1163,83	605,85
525000	1209,77	1163,83	605,85
530000	1209,77	1162,25	605,85
535000	1209,77	1162,25	605,85
540000	1209,77	1162,25	605,85
545000	1209,77	1162,25	605,85
550000	1209,77	1162,25	605,85
555000	1209,77	1162,25	605,85
560000	1209,77	1162,25	605,85
565000	1209,77	1162,25	605,85
570000	1209,77	1162,25	605,85
575000	1208,23	1162,25	605,85
580000	1208,23	1162,25	605,85
585000	1208,23	1162,25	605,85
590000	1208,23	1162,25	605,85
595000	1208,23	1162,25	605,85
600000	1208,23	1162,25	605,85
605000	1203,54	1162,25	605,85
610000	1203,54	1162,25	605,85
615000	1203,54	1160,52	605,85
620000	1203,54	1160,52	605,85
625000	1203,54	1160,52	605,85
630000	1203,54	1160,52	605,85
635000	1203,54	1160,52	605,85
640000	1203,54	1160,52	605,85
645000	1203,54	1160,52	605,85
650000	1203,54	1160,52	605,85
655000	1203,54	1160,52	605,85
660000	1203,54	1160,52	605,85
665000	1203,54	1160,52	605,85
670000	1203,54	1160,52	605,85
675000	1203,54	1160,52	605,85
680000	1203,54	1160,52	605,85
685000	1203,54	1160,52	605,85
690000	1203,54	1160,52	605,85
695000	1203,54	1160,52	605,85
700000	1203,54	1160,52	605,85
705000	1203,54	1160,52	605,85
710000	1203,54	1160,52	605,85
715000	1203,54	1160,52	605,85
720000	1203,54	1160,52	605,85
725000	1203,54	1160,52	605,85
730000	1203,54	1160,52	605,85
735000	1203,54	1160,52	605,85
740000	1203,54	1160,52	605,85
745000	1203,54	1160,52	605,85
750000	1203,54	1160,52	605,85
755000	1203,54	1160,52	605,85
760000	1203,54	1160,52	605,85
765000	1203,54	1160,52	605,85
770000	1203,54	1160,52	605,85
775000	1203,54	1160,52	605,85
780000	1203,54	1160,52	605,85
785000	1203,54	1160,52	605,85
790000	1203,54	1160,52	605,85
795000	1203,54	1160,52	605,85
800000	1203,54	1160,52	605,85
805000	1203,54	1158,93	605,85
810000	1203,54	1158,93	605,85
815000	1203,54	1158,93	605,85
820000	1203,54	1158,93	605,85
825000	1203,54	1158,93	605,85
830000	1203,54	1145,39	605,85
835000	1203,54	1145,39	605,85
840000	1203,54	1144,71	605,85
845000	1203,54	1144,71	605,85
850000	1203,54	1144,71	605,85
855000	1203,54	1144,71	605,85
860000	1203,54	1144,71	605,55
865000	1203,54	1144,71	605,55
870000	1203,54	1144,71	605,55
875000	1203,54	1144,71	605,55
880000	1203,54	1144,71	605,55
885000	1203,54	1144,71	605,55
890000	1203,54	1144,71	605,55
895000	1203,54	1144,71	605,55
900000	1203,54	1144,71	605,55
905000	1203,54	1144,71	605,55
910000	1203,54	1144,71	605,55
915000	1203,54	1144,71	605,55
920000	1203,54	1144,71	605,55
925000	1203,54	1144,71	605,55
930000	1203,54	1144,71	605,55
935000	1203,54	1144,71	605,55
940000	1203,54	1144,71	605,55
945000	1203,54	1144,71	605,55
950000	1203,54	1142,57	605,55
955000	1203,54	1142,57	605,55
960000	1203,54	1142,57	605,55
965000	1203,54	1142,57	605,55
970000	1203,54	1142,57	605,55
975000	1203,54	1142,57	605,55
980000	1203,54	1142,57	605,55
985000	1203,54	1142,57	605,55
990000	1203,54	1142,57	605,55
995000	1203,54	1142,57	605,55
1000000	1203,54	1142,57	605,55
1005000	1203,54	1142,57	605,55
1010000	1203,54	1142,57	605,55
1015000	1203,54	1142,57	605,55
1020000	1203,54	1142,57	605,55
1025000	1203,54	1142,57	605,55
1030000	1203,54	1142,57	605,55
1035000	1203,54	1142,57	605,55
1040000	1203,54	1142,57	605,55
1045000	1203,54	1142,57	605,55
1050000	1203,54	1142,57	605,55
1055000	1203,54	1142,57	605,55
1060000	1203,54	1142,57	605,55
1065000	1203,54	1142,57	605,55
1070000	1203,54	1142,57	605,55
1075000	1203,54	1142,57	605,55
1080000	1203,54	1142,57	605,55
1085000	1203,54	1142,57	605,55
1090000	1203,54	1142,57	605,55
1095000	1203,54	1142,57	605,55
1100000	1203,54	1142,57	605,55
1105000	1203,54	1142,57	605,55
1110000	1203,54	1142,57	605,55
1115000	1203,54	1142,57	605,55
1120000	1203,54	1142,57	605,55
1125000	1203,54	1142,57	605,55
1130000	1203,54	1142,57	605,55
1135000	1203,54	1142,57	605,55
1140000	1203,54	1142,57	605,55
1145000	1203,54	1142,57	605,55
1150000	1203,54	1142,57	605,55
1155000	1203,54	1142,57	605,55
1160000	1203,54	1142,57	605,55
1165000	1203,54	1142,57	605,55
1170000	1203,54	1142,57	605,55
1175000	1203,54	1142,57	605,55
1180000	1203,54	1142,57	605,55
1185000	1203,54	1142,57	605,55
1190000	1203,54	1142,28	605,55
1195000	1203,54	1142,28	605,55
1200000	1203,54	1142,28	605,55
1205000	1203,54	1142,28	605,55
1210000	1203,54	1142,28	605,55
1215000	1203,54	1142,28	605,55
1220000	1203,54	1142,28	605,55
1225000	1203,54	1142,28	605,55
1230000	1203,54	1142,28	605,55
1235000	1203,54	1142,28	605,55
1240000	1203,54	1142,28	605,55
1245000	1203,54	1142,28	605,55
1250000	1203,54	1142,28	605,55
1255000	1203,54	1142,28	605,55
1260000	1203,54	1142,28	605,55
1265000	1203,54	1142,28	605,55
1270000	1203,54	1142,28	605,55
1275000	1203,54	1142,28	605,55
1280000	1203,54	1142,28	605,55
1285000	1203,54	1142,28	605,55
1290000	1203,54	1142,28	605,55
1295000	1203,54	1142,28	605,55
1300000	1203,54	1142,28	605,55
1305000	1203,54	1142,28	605,55
1310000	1203,54	1142,28	605,55
1315000	1203,54	1142,28	605,55
1320000	1203,54	1142,28	605,55
1325000	1203,54	1142,28	605,55
1330000	1203,54	1142,28	605,55
1335000	1203,54	1142,28	605,55
1340000	1203,54	1142,28	605,55
1345000	1203,54	1142,28	605,55
1350000	1203,54	1142,28	605,55
1355000	1203,54	1142,28	605,55
1360000	1203,54	1142,28	605,55
1365000	1203,54	1142,28	605,55
1370000	1203,54	1142,28	605,55
1375000	1203,54	1142,28	605,55
1380000	1203,54	1142,28	605,55
1385000	1203,54	1142,28	605,55
1390000	1203,54	1142,28	605,55
1395000	1203,54	1142,28	605,55
1400000	1203,54	1142,28	605,55
1405000	1203,54	1142,28	605,55
1410000	1203,54	1142,28	605,55
1415000	1203,54	1142,28	605,55
1420000	1203,54	1142,28	605,55
1425000	1203,54	1142,28	605,55
1430000	1203,54	1142,28	605,55
1435000	1203,54	1142,28	605,55
1440000	1203,54	1142,28	605,55
1445000	1203,54	1142,28	605,55
1450000	1203,54	1141,72	605,55
1455000	1203,54	1141,72	605,55
1460000	1203,54	1141,72	605,55
1465000	1203,54	1141,72	605,55
1470000	1203,54	1141,72	605,55
1475000	1203,54	1141,72	605,55
1480000	1203,54	1141,72	605,55
1485000	1203,54	1141,72	605,55
1490000	1203,54	1141,72	605,55
1495000	1203,54	1141,72	605,55
1500000	1203,54	1141,72	605,55
1505000	1203,54	1141,72	605,55
1510000	1203,54	1141,72	605,55
1515000	1203,54	1141,72	605,55
1520000	1203,54	1141,72	605,55
1525000	1203,54	1141,72	605,55
1530000	1203,54	1141,72	605,55
1535000	1203,54	1141,72	605,55
1540000	1203,54	1141,72	605,55
1545000	1203,54	1141,72	605,55
1550000	1203,54	1141,72	605,55
1555000	1203,54	1141,72	605,55
1560000	1203,54	1141,72	605,55
1565000	1203,54	1141,72	605,55
1570000	1203,54	1141,72	605,55
1575000	1203,54	1141,72	605,55
1580000	1203,54	1141,72	605,55
1585000	1203,54	1141,72	605,55
1590000	1203,54	1141,72	605,55
1595000	1203,54	1141,72	605,55
1600000	1203,54	1141,72	605,55
1605000	1203,54	1141,72	605,55
1610000	1203,54	1141,72	605,55
1615000	1203,54	1141,72	605,55
1620000	1202,53	1141,72	605,55
1625000	1202,53	1141,72	605,55
1630000	1202,53	1141,72	605,55
1635000	1202,53	1141,72	605,55
1640000	1202,53	1141,72	605,55
1645000	1202,53	1141,72	605,55
1650000	1202,53	1141,72	605,55
1655000	1202,53	1141,72	605,55
1660000	1202,53	1141,72	605,55
1665000	1202,53	1141,72	605,55
1670000	1202,53	1141,72	605,55
1675000	1202,53	1141,72	605,55
1680000	1202,53	1141,72	605,55
1685000	1202,53	1141,72	605,55
1690000	1202,53	1141,72	605,55
1695000	1202,53	1141,72	605,55
1700000	1202,53	1141,72	605,55
1705000	1202,53	1141,72	605,55
1710000	1202,53	1141,72	605,55
1715000	1202,53	1141,72	605,55
1720000	1202,53	1141,72	605,55
1725000	1202,53	1139,65	605,55
1730000	1202,53	1139,65	605,55
1735000	1202,53	1139,65	605,55
1740000	1198,39	1139,65	602,63
1745000	1198,39	1139,65	602,63
1750000	1198,39	1139,65	602,63
1755000	1198,39	1139,65	602,63
1760000	1198,39	1139,65	602,63
1765000	1198,39	1139,65	602,63
1770000	1198,39	1139,65	602,63
1775000	1198,39	1139,65	602,63
1780000	1198,39	1139,65	602,63
1785000	1198,39	1139,65	602,63

=== MELHOR SOLUCAO (Fitness Ponderado Minimo) ===
Fitness Ponderado: 2944,991897
Distancia: 1198,39
Tempo: 1141,23
Combustivel: 602,63

Veiculo 0: 11 clientes, demanda: 182/200, rota: [40, 21, 72, 56, 39, 67, 55, 4, 54, 12, 26]
Veiculo 1: 12 clientes, demanda: 138/200, rota: [6, 92, 37, 91, 44, 38, 14, 16, 61, 100, 98, 96]
Veiculo 2: 10 clientes, demanda: 176/200, rota: [73, 22, 23, 75, 57, 95, 94, 13, 2, 58]
Veiculo 3: 11 clientes, demanda: 160/200, rota: [88, 10, 11, 62, 19, 48, 82, 83, 60, 18, 52]
Veiculo 4: 10 clientes, demanda: 169/200, rota: [41, 15, 43, 42, 87, 97, 59, 93, 85, 89]
Veiculo 5: 10 clientes, demanda: 162/200, rota: [20, 66, 65, 71, 9, 81, 33, 3, 77, 50]
Veiculo 6: 9 clientes, demanda: 144/200, rota: [27, 31, 70, 30, 32, 90, 63, 64, 49]
Veiculo 7: 8 clientes, demanda: 100/200, rota: [86, 17, 45, 8, 46, 47, 36, 7]
Veiculo 8: 9 clientes, demanda: 112/200, rota: [68, 80, 29, 24, 79, 78, 34, 35, 51]
Veiculo 9: 5 clientes, demanda: 59/200, rota: [69, 1, 76, 28, 53]
Veiculo 10: 5 clientes, demanda: 56/200, rota: [99, 84, 5, 74, 25]
